regn_no,semester,subject_code,credits,grade_point,grade
2312157,4,CS 206,4,4.0,DD
2312157,4,CS 207,4,5.0,CD
2312157,4,CS 212,3,8.0,BB
2312157,4,CS 213,2,8.0,BB
2312157,4,CS 214,2,9.0,AB
2312157,4,CS 215,2,10.0,AA
2312157,4,MA 221,4,7.0,BC
2312158,4,CS 204,4,5.0,CD
2312158,4,CS 205,4,5.0,CD
2312158,4,CS 206,4,4.0,DD
2312158,4,CS 207,4,5.0,CD
2312158,4,CS 212,3,8.0,BB
2312158,4,CS 213,2,8.0,BB
2312158,4,CS 214,2,9.0,AB
2312158,4,CS 215,2,10.0,AA
2312158,4,MA 221,4,6.0,CC
2312159,4,CS 204,4,5.0,CD
2312159,4,CS 205,4,5.0,CD
2312159,4,CS 206,4,0.0,F
2312159,4,CS 207,4,4.0,DD
2312159,4,CS 212,3,8.0,BB
2312159,4,CS 213,2,8.0,BB
2312159,4,CS 214,2,9.0,AB
2312159,4,CS 215,2,10.0,AA
2312159,4,MA 221,4,6.0,CC
2312160,4,CS 204,4,8.0,BB
2312160,4,CS 205,4,7.0,BC
2312160,4,CS 206,4,6.0,CC
2312160,4,CS 207,4,6.0,CC
2312160,4,CS 212,3,10.0,AA
2312160,4,CS 213,2,9.0,AB
2312160,4,CS 214,2,10.0,AA
2312160,4,CS 215,2,10.0,AA
2312160,4,MA 221,4,9.0,AB
2312161,4,CS 204,4,6.0,CC
2312161,4,CS 205,4,9.0,AB
2312161,4,CS 206,4,8.0,BB
2312161,4,CS 207,4,8.0,BB
2312161,4,CS 212,3,10.0,AA
2312161,4,CS 213,2,10.0,AA
2312161,4,CS 214,2,10.0,AA
2312161,4,CS 215,2,10.0,AA
2312161,4,MA 221,4,8.0,BB
2312162,4,CS 204,4,0.0,F
2312162,4,CS 205,4,5.0,CD
2312162,4,CS 206,4,0.0,F
2312162,4,CS 207,4,0.0,F
2312162,4,CS 212,3,7.0,BC
2312162,4,CS 213,2,8.0,BB
2312162,4,CS 214,2,10.0,AA
2312162,4,CS 215,2,10.0,AA
2312162,4,MA 221,4,4.0,DD
2312163,4,CS 204,4,8.0,BB
2312163,4,CS 205,4,8.0,BB
2312163,4,CS 206,4,8.0,BB
2312163,4,CS 207,4,7.0,BC
2312163,4,CS 212,3,10.0,AA
2312163,4,CS 213,2,9.0,AB
2312163,4,CS 214,2,10.0,AA
2312163,4,CS 215,2,10.0,AA
2312163,4,MA 221,4,8.0,BB
2312164,4,CS 204,4,8.0,BB
2312164,4,CS 205,4,9.0,AB
2312164,4,CS 206,4,7.0,BC
2312164,4,CS 207,4,7.0,BC
2312164,4,CS 212,3,9.0,AB
2312164,4,CS 213,2,9.0,AB
2312164,4,CS 214,2,10.0,AA
2312164,4,CS 215,2,10.0,AA
2312164,4,MA 221,4,8.0,BB
2312165,4,CS 204,4,6.0,CC
2312165,4,CS 205,4,7.0,BC
2312165,4,CS 206,4,0.0,F
2312165,4,CS 207,4,6.0,CC
2312165,4,CS 212,3,10.0,AA
2312165,4,CS 213,2,9.0,AB
2312165,4,CS 214,2,9.0,AB
2312165,4,CS 215,2,10.0,AA
2312165,4,MA 221,4,7.0,BC
2312166,4,CS 204,4,9.0,AB
2312166,4,CS 205,4,9.0,AB
2312166,4,CS 206,4,10.0,AA
2312166,4,CS 207,4,8.0,BB
2312166,4,CS 212,3,10.0,AA
2312166,4,CS 213,2,9.0,AB
2312166,4,CS 214,2,10.0,AA
2312166,4,CS 215,2,10.0,AA
2312166,4,MA 221,4,10.0,AA
2312167,4,CS 204,4,10.0,AA
2312167,4,CS 205,4,8.0,BB
2312167,4,CS 206,4,8.0,BB
2312167,4,CS 207,4,8.0,BB
2312167,4,CS 212,3,10.0,AA
2312167,4,CS 213,2,10.0,AA
2312167,4,CS 214,2,10.0,AA
2312167,4,CS 215,2,10.0,AA
2312167,4,MA 221,4,10.0,AA
2312168,4,CS 204,4,7.0,BC
2312168,4,CS 205,4,8.0,BB
2312168,4,CS 206,4,7.0,BC
2312168,4,CS 207,4,7.0,BC
2312168,4,CS 212,3,9.0,AB
2312168,4,CS 213,2,9.0,AB
2312168,4,CS 214,2,9.0,AB
2312168,4,CS 215,2,10.0,AA
2312168,4,MA 221,4,8.0,BB
2312169,4,CS 204,4,8.0,BB
2312169,4,CS 205,4,9.0,AB
2312169,4,CS 206,4,5.0,CD
2312169,4,CS 207,4,7.0,BC
2312169,4,CS 212,3,9.0,AB
2312169,4,CS 213,2,9.0,AB
2312169,4,CS 214,2,10.0,AA
2312169,4,CS 215,2,10.0,AA
2312169,4,MA 221,4,9.0,AB
2312170,4,CS 204,4,0.0,F
2312170,4,CS 205,4,4.0,DD
2312170,4,CS 206,4,0.0,F
2312170,4,CS 207,4,0.0,F
2312170,4,CS 212,3,8.0,BB
2312170,4,CS 213,2,9.0,AB
2312170,4,CS 214,2,9.0,AB
2312170,4,CS 215,2,10.0,AA
2312170,4,MA 221,4,4.0,DD
2312171,4,CS 204,4,7.0,BC
2312171,4,CS 205,4,6.0,CC
2312171,4,CS 206,4,5.0,CD
2312171,4,CS 207,4,4.0,DD
2312171,4,CS 212,3,9.0,AB
2312171,4,CS 213,2,9.0,AB
2312171,4,CS 214,2,10.0,AA
2312171,4,CS 215,2,10.0,AA
2312171,4,MA 221,4,4.0,DD
2312172,4,CS 204,4,7.0,BC
2312172,4,CS 205,4,10.0,AA
2312172,4,CS 206,4,7.0,BC
2312172,4,CS 207,4,8.0,BB
2312172,4,CS 212,3,9.0,AB
2312172,4,CS 213,2,10.0,AA
2312172,4,CS 214,2,10.0,AA
2312172,4,CS 215,2,10.0,AA
2312172,4,MA 221,4,8.0,BB
2312173,4,CS 204,4,4.0,DD
2312173,4,CS 205,4,4.0,DD
2312173,4,CS 206,4,5.0,CD
2312173,4,CS 207,4,4.0,DD
2312173,4,CS 212,3,8.0,BB
2312173,4,CS 213,2,8.0,BB
2312173,4,CS 214,2,10.0,AA
2312173,4,CS 215,2,10.0,AA
2312173,4,MA 221,4,4.0,DD
2312174,4,CS 204,4,5.0,CD
2312174,4,CS 205,4,4.0,DD
2312174,4,CS 206,4,0.0,F
2312174,4,CS 207,4,0.0,F
2312174,4,CS 212,3,9.0,AB
2312174,4,CS 213,2,8.0,BB
2312174,4,CS 214,2,10.0,AA
2312174,4,CS 215,2,10.0,AA
2312174,4,MA 221,4,0.0,F
2312175,4,CS 204,4,4.0,DD
2312175,4,CS 205,4,4.0,DD
2312175,4,CS 206,4,0.0,F
2312175,4,CS 207,4,0.0,F
2312175,4,CS 212,3,7.0,BC
2312175,4,CS 213,2,8.0,BB
2312175,4,CS 214,2,9.0,AB
2312175,4,CS 215,2,10.0,AA
2312175,4,MA 221,4,0.0,F
2312176,4,CS 204,4,8.0,BB
2312176,4,CS 205,4,9.0,AB
2312176,4,CS 206,4,8.0,BB
2312176,4,CS 207,4,10.0,AA
2312176,4,CS 212,3,10.0,AA
2312176,4,CS 213,2,10.0,AA
2312176,4,CS 214,2,10.0,AA
2312176,4,CS 215,2,10.0,AA
2312176,4,MA 221,4,9.0,AB
2312177,4,CS 204,4,8.0,BB
2312177,4,CS 205,4,8.0,BB
2312177,4,CS 206,4,10.0,AA
2312177,4,CS 207,4,10.0,AA
2312177,4,CS 212,3,10.0,AA
2312177,4,CS 213,2,10.0,AA
2312177,4,CS 214,2,10.0,AA
2312177,4,CS 215,2,10.0,AA
2312177,4,MA 221,4,10.0,AA
2312178,4,CS 204,4,8.0,BB
2312178,4,CS 205,4,7.0,BC
2312178,4,CS 206,4,10.0,AA
2312178,4,CS 207,4,10.0,AA
2312178,4,CS 212,3,10.0,AA
2312178,4,CS 213,2,10.0,AA
2312178,4,CS 214,2,10.0,AA
2312178,4,CS 215,2,9.0,AB
2312178,4,MA 221,4,9.0,AB
2312179,4,CS 204,4,8.0,BB
2312179,4,CS 205,4,7.0,BC
2312179,4,CS 206,4,7.0,BC
2312179,4,CS 207,4,9.0,AB
2312179,4,CS 212,3,9.0,AB
2312179,4,CS 213,2,10.0,AA
2312179,4,CS 214,2,10.0,AA
2312179,4,CS 215,2,10.0,AA
2312179,4,MA 221,4,9.0,AB
2312180,4,CS 204,4,8.0,BB
2312180,4,CS 205,4,7.0,BC
2312180,4,CS 206,4,9.0,AB
2312180,4,CS 207,4,9.0,AB
2312180,4,CS 212,3,10.0,AA
2312180,4,CS 213,2,10.0,AA
2312180,4,CS 214,2,9.0,AB
2312180,4,CS 215,2,9.0,AB
2312180,4,MA 221,4,10.0,AA
2312181,4,CS 204,4,10.0,AA
2312181,4,CS 205,4,7.0,BC
2312181,4,CS 206,4,9.0,AB
2312181,4,CS 207,4,10.0,AA
2312181,4,CS 212,3,8.0,BB
2312181,4,CS 213,2,10.0,AA
2312181,4,CS 214,2,10.0,AA
2312181,4,CS 215,2,9.0,AB
2312181,4,MA 221,4,10.0,AA
2312182,4,CS 204,4,7.0,BC
2312182,4,CS 205,4,9.0,AB
2312182,4,CS 206,4,9.0,AB
2312182,4,CS 207,4,9.0,AB
2312182,4,CS 212,3,10.0,AA
2312182,4,CS 213,2,10.0,AA
2312182,4,CS 214,2,10.0,AA
2312182,4,CS 215,2,10.0,AA
2312182,4,MA 221,4,9.0,AB
2312183,4,CS 204,4,9.0,AB
2312183,4,CS 205,4,6.0,CC
2312183,4,CS 206,4,10.0,AA
2312183,4,CS 207,4,9.0,AB
2312183,4,CS 212,3,10.0,AA
2312183,4,CS 213,2,10.0,AA
2312183,4,CS 214,2,10.0,AA
2312183,4,CS 215,2,9.0,AB
2312183,4,MA 221,4,9.0,AB
2312184,4,CS 204,4,9.0,AB
2312184,4,CS 205,4,7.0,BC
2312184,4,CS 206,4,10.0,AA
2312184,4,CS 207,4,10.0,AA
2312184,4,CS 212,3,10.0,AA
2312184,4,CS 213,2,10.0,AA
2312184,4,CS 214,2,10.0,AA
2312184,4,CS 215,2,10.0,AA
2312184,4,MA 221,4,9.0,AB
2312185,4,CS 204,4,8.0,BB
2312185,4,CS 205,4,10.0,AA
2312185,4,CS 206,4,10.0,AA
2312185,4,CS 207,4,10.0,AA
2312185,4,CS 212,3,10.0,AA
2312185,4,CS 213,2,10.0,AA
2312185,4,CS 214,2,10.0,AA
2312185,4,CS 215,2,10.0,AA
2312185,4,MA 221,4,9.0,AB
2312186,4,CS 204,4,8.0,BB
2312186,4,CS 205,4,10.0,AA
2312186,4,CS 206,4,8.0,BB
2312186,4,CS 207,4,8.0,BB
2312186,4,CS 212,3,10.0,AA
2312186,4,CS 213,2,10.0,AA
2312186,4,CS 214,2,10.0,AA
2312186,4,CS 215,2,10.0,AA
2312186,4,MA 221,4,10.0,AA
2312187,4,CS 204,4,8.0,BB
2312187,4,CS 205,4,9.0,AB
2312187,4,CS 206,4,8.0,BB
2312187,4,CS 207,4,8.0,BB
2312187,4,CS 212,3,10.0,AA
2312187,4,CS 213,2,9.0,AB
2312187,4,CS 214,2,10.0,AA
2312187,4,CS 215,2,10.0,AA
2312187,4,MA 221,4,10.0,AA
2312188,4,CS 204,4,7.0,BC
2312188,4,CS 205,4,7.0,BC
2312188,4,CS 206,4,9.0,AB
2312188,4,CS 207,4,8.0,BB
2312188,4,CS 212,3,10.0,AA
2312188,4,CS 213,2,9.0,AB
2312188,4,CS 214,2,10.0,AA
2312188,4,CS 215,2,10.0,AA
2312188,4,MA 221,4,9.0,AB
2312189,4,CS 204,4,7.0,BC
2312189,4,CS 205,4,9.0,AB
2312189,4,CS 206,4,9.0,AB
2312189,4,CS 207,4,8.0,BB
2312189,4,CS 212,3,10.0,AA
2312189,4,CS 213,2,9.0,AB
2312189,4,CS 214,2,10.0,AA
2312189,4,CS 215,2,10.0,AA
2312189,4,MA 221,4,8.0,BB
2312190,4,CS 204,4,8.0,BB
2312190,4,CS 205,4,10.0,AA
2312190,4,CS 206,4,10.0,AA
2312190,4,CS 207,4,7.0,BC
2312190,4,CS 212,3,10.0,AA
2312190,4,CS 213,2,10.0,AA
2312190,4,CS 214,2,10.0,AA
2312190,4,CS 215,2,10.0,AA
2312190,4,MA 221,4,10.0,AA
2312191,4,CS 204,4,9.0,AB
2312191,4,CS 205,4,9.0,AB
2312191,4,CS 206,4,10.0,AA
2312191,4,CS 207,4,8.0,BB
2312191,4,CS 212,3,10.0,AA
2312191,4,CS 213,2,10.0,AA
2312191,4,CS 214,2,10.0,AA
2312191,4,CS 215,2,10.0,AA
2312191,4,MA 221,4,10.0,AA
2312192,4,CS 204,4,9.0,AB
2312192,4,CS 205,4,8.0,BB
2312192,4,CS 206,4,8.0,BB
2312192,4,CS 207,4,8.0,BB
2312192,4,CS 212,3,10.0,AA
2312192,4,CS 213,2,9.0,AB
2312192,4,CS 214,2,10.0,AA
2312192,4,CS 215,2,10.0,AA
2312192,4,MA 221,4,9.0,AB
2312193,4,CS 204,4,8.0,BB
2312193,4,CS 205,4,9.0,AB
2312193,4,CS 206,4,9.0,AB
2312193,4,CS 207,4,7.0,BC
2312193,4,CS 212,3,9.0,AB
2312193,4,CS 213,2,9.0,AB
2312193,4,CS 214,2,10.0,AA
2312193,4,CS 215,2,10.0,AA
2312193,4,MA 221,4,9.0,AB
2313001,4,CS 221,3,0.0,F
2313001,4,EE 206,4,0.0,F
2313001,4,EE 207,4,0.0,F
2313001,4,EE 208,4,0.0,F
2313001,4,EE 209,4,0.0,F
2313001,4,EE 210,3,0.0,F
2313001,4,EE 213,2,0.0,F
2313001,4,EE 214,2,7.0,BC
2313001,4,EE 215,2,9.0,AB
2313002,4,CS 221,3,7.0,BC
2313002,4,EE 206,4,7.0,BC
2313002,4,EE 207,4,8.0,BB
2313002,4,EE 208,4,8.0,BB
2313002,4,EE 209,4,8.0,BB
2313002,4,EE 210,3,7.0,BC
2313002,4,EE 213,2,9.0,AB
2313002,4,EE 214,2,9.0,AB
2313002,4,EE 215,2,10.0,AA
2313003,4,CS 221,3,8.0,BB
2313003,4,EE 206,4,7.0,BC
2313003,4,EE 207,4,7.0,BC
2313003,4,EE 208,4,8.0,BB
2313003,4,EE 209,4,8.0,BB
2313003,4,EE 210,3,7.0,BC
2313003,4,EE 213,2,9.0,AB
2313003,4,EE 214,2,9.0,AB
2313003,4,EE 215,2,9.0,AB
2313004,4,CS 221,3,4.0,DD
2313004,4,EE 206,4,0.0,F
2313004,4,EE 207,4,0.0,F
2313004,4,EE 208,4,0.0,F
2313004,4,EE 209,4,0.0,F
2313004,4,EE 210,3,0.0,F
2313004,4,EE 213,2,9.0,AB
2313004,4,EE 214,2,8.0,BB
2313004,4,EE 215,2,8.0,BB
2313007,4,CS 221,3,9.0,AB
2313007,4,EE 206,4,6.0,CC
2313007,4,EE 207,4,5.0,CD
2313007,4,EE 208,4,8.0,BB
2313007,4,EE 209,4,8.0,BB
2313007,4,EE 210,3,8.0,BB
2313007,4,EE 213,2,10.0,AA
2313007,4,EE 214,2,10.0,AA
2313007,4,EE 215,2,10.0,AA
2313008,4,CS 221,3,9.0,AB
2313008,4,EE 206,4,5.0,CD
2313008,4,EE 207,4,6.0,CC
2313008,4,EE 208,4,8.0,BB
2313008,4,EE 209,4,7.0,BC
2313008,4,EE 210,3,7.0,BC
2313008,4,EE 213,2,10.0,AA
2313008,4,EE 214,2,9.0,AB
2313008,4,EE 215,2,10.0,AA
2313009,4,CS 221,3,8.0,BB
2313009,4,EE 206,4,4.0,DD
2313009,4,EE 207,4,6.0,CC
2313009,4,EE 208,4,7.0,BC
2313009,4,EE 209,4,8.0,BB
2313009,4,EE 210,3,7.0,BC
2313009,4,EE 213,2,10.0,AA
2313009,4,EE 214,2,10.0,AA
2313009,4,EE 215,2,8.0,BB
2313010,4,CS 221,3,0.0,F
2313010,4,EE 206,4,0.0,I
2313010,4,EE 207,4,0.0,F
2313010,4,EE 208,4,0.0,I
2313010,4,EE 209,4,0.0,I
2313010,4,EE 210,3,0.0,F
2313010,4,EE 213,2,10.0,AA
2313010,4,EE 214,2,9.0,AB
2313010,4,EE 215,2,9.0,AB
2313012,4,CS 221,3,8.0,BB
2313012,4,EE 206,4,8.0,BB
2313012,4,EE 207,4,7.0,BC
2313012,4,EE 208,4,8.0,BB
2313012,4,EE 209,4,9.0,AB
2313012,4,EE 210,3,9.0,AB
2313012,4,EE 213,2,9.0,AB
2313012,4,EE 214,2,10.0,AA
2313012,4,EE 215,2,10.0,AA
2313013,4,CS 221,3,9.0,AB
2313013,4,EE 206,4,6.0,CC
2313013,4,EE 207,4,7.0,BC
2313013,4,EE 208,4,8.0,BB
2313013,4,EE 209,4,8.0,BB
2313013,4,EE 210,3,9.0,AB
2313013,4,EE 213,2,10.0,AA
2313013,4,EE 214,2,10.0,AA
2313013,4,EE 215,2,9.0,AB
2313014,4,CS 221,3,9.0,AB
2313014,4,EE 206,4,5.0,CD
2313014,4,EE 207,4,7.0,BC
2313014,4,EE 208,4,8.0,BB
2313014,4,EE 209,4,8.0,BB
2313014,4,EE 210,3,9.0,AB
2313014,4,EE 213,2,10.0,AA
2313014,4,EE 214,2,9.0,AB
2313014,4,EE 215,2,10.0,AA
2313015,4,CS 221,3,7.0,BC
2313015,4,EE 206,4,7.0,BC
2313015,4,EE 207,4,6.0,CC
2313015,4,EE 208,4,8.0,BB
2313015,4,EE 209,4,6.0,CC
2313015,4,EE 210,3,8.0,BB
2313015,4,EE 213,2,10.0,AA
2313015,4,EE 214,2,9.0,AB
2313015,4,EE 215,2,9.0,AB
2313016,4,CS 221,3,5.0,CD
2313016,4,EE 206,4,0.0,F
2313016,4,EE 207,4,0.0,F
2313016,4,EE 208,4,5.0,CD
2313016,4,EE 209,4,6.0,CC
2313016,4,EE 210,3,5.0,CD
2313016,4,EE 213,2,9.0,AB
2313016,4,EE 214,2,9.0,AB
2313016,4,EE 215,2,9.0,AB
2313018,4,CS 221,3,7.0,BC
2313018,4,EE 206,4,5.0,CD
2313018,4,EE 207,4,6.0,CC
2313018,4,EE 208,4,8.0,BB
2313018,4,EE 209,4,6.0,CC
2313018,4,EE 210,3,9.0,AB
2313018,4,EE 213,2,10.0,AA
2313018,4,EE 214,2,9.0,AB
2313018,4,EE 215,2,10.0,AA
2313019,4,CS 221,3,9.0,AB
2313019,4,EE 206,4,10.0,AA
2313019,4,EE 207,4,7.0,BC
2313019,4,EE 208,4,10.0,AA
2313019,4,EE 209,4,8.0,BB
2313019,4,EE 210,3,10.0,AA
2313019,4,EE 213,2,10.0,AA
2313019,4,EE 214,2,10.0,AA
2313019,4,EE 215,2,9.0,AB
2313020,4,CS 221,3,10.0,AA
2313020,4,EE 206,4,8.0,BB
2313020,4,EE 207,4,7.0,BC
2313020,4,EE 208,4,10.0,AA
2313020,4,EE 209,4,10.0,AA
2313020,4,EE 210,3,10.0,AA
2313020,4,EE 213,2,10.0,AA
2313020,4,EE 214,2,10.0,AA
2313020,4,EE 215,2,10.0,AA
2313021,4,CS 221,3,8.0,BB
2313021,4,EE 206,4,8.0,BB
2313021,4,EE 207,4,8.0,BB
2313021,4,EE 208,4,9.0,AB
2313021,4,EE 209,4,8.0,BB
2313021,4,EE 210,3,10.0,AA
2313021,4,EE 213,2,10.0,AA
2313021,4,EE 214,2,10.0,AA
2313021,4,EE 215,2,9.0,AB
2313022,4,CS 221,3,9.0,AB
2313022,4,EE 206,4,10.0,AA
2313022,4,EE 207,4,7.0,BC
2313022,4,EE 208,4,10.0,AA
2313022,4,EE 209,4,8.0,BB
2313022,4,EE 210,3,10.0,AA
2313022,4,EE 213,2,10.0,AA
2313022,4,EE 214,2,10.0,AA
2313022,4,EE 215,2,10.0,AA
2313023,4,CS 221,3,10.0,AA
2313023,4,EE 206,4,7.0,BC
2313023,4,EE 207,4,7.0,BC
2313023,4,EE 208,4,9.0,AB
2313023,4,EE 209,4,9.0,AB
2313023,4,EE 210,3,10.0,AA
2313023,4,EE 213,2,10.0,AA
2313023,4,EE 214,2,10.0,AA
2313023,4,EE 215,2,10.0,AA
2313024,4,CS 221,3,7.0,BC
2313024,4,EE 206,4,5.0,CD
2313024,4,EE 207,4,5.0,CD
2313024,4,EE 208,4,8.0,BB
2313024,4,EE 209,4,6.0,CC
2313024,4,EE 210,3,8.0,BB
2313024,4,EE 213,2,10.0,AA
2313024,4,EE 214,2,9.0,AB
2313024,4,EE 215,2,9.0,AB
2313025,4,CS 221,3,10.0,AA
2313025,4,EE 206,4,9.0,AB
2313025,4,EE 207,4,8.0,BB
2313025,4,EE 208,4,9.0,AB
2313025,4,EE 209,4,8.0,BB
2313025,4,EE 210,3,10.0,AA
2313025,4,EE 213,2,10.0,AA
2313025,4,EE 214,2,9.0,AB
2313025,4,EE 215,2,9.0,AB
2313026,4,CS 221,3,7.0,BC
2313026,4,EE 206,4,6.0,CC
2313026,4,EE 207,4,6.0,CC
2313026,4,EE 208,4,8.0,BB
2313026,4,EE 209,4,7.0,BC
2313026,4,EE 210,3,9.0,AB
2313026,4,EE 213,2,9.0,AB
2313026,4,EE 214,2,9.0,AB
2313026,4,EE 215,2,10.0,AA
2313027,4,CS 221,3,8.0,BB
2313027,4,EE 206,4,6.0,CC
2313027,4,EE 207,4,7.0,BC
2313027,4,EE 208,4,10.0,AA
2313027,4,EE 209,4,8.0,BB
2313027,4,EE 210,3,10.0,AA
2313027,4,EE 213,2,10.0,AA
2313027,4,EE 214,2,10.0,AA
2313027,4,EE 215,2,9.0,AB
2313029,4,CS 221,3,5.0,CD
2313029,4,EE 206,4,0.0,F
2313029,4,EE 207,4,4.0,DD
2313029,4,EE 208,4,6.0,CC
2313029,4,EE 209,4,5.0,CD
2313029,4,EE 210,3,6.0,CC
2313029,4,EE 213,2,9.0,AB
2313029,4,EE 214,2,8.0,BB
2313029,4,EE 215,2,8.0,BB
2313030,4,CS 221,3,6.0,CC
2313030,4,EE 206,4,5.0,CD
2313030,4,EE 207,4,0.0,F
2313030,4,EE 208,4,6.0,CC
2313030,4,EE 209,4,6.0,CC
2313030,4,EE 210,3,7.0,BC
2313030,4,EE 213,2,10.0,AA
2313030,4,EE 214,2,9.0,AB
2313030,4,EE 215,2,9.0,AB
2313031,4,CS 221,3,8.0,BB
2313031,4,EE 206,4,6.0,CC
2313031,4,EE 207,4,7.0,BC
2313031,4,EE 208,4,9.0,AB
2313031,4,EE 209,4,7.0,BC
2313031,4,EE 210,3,9.0,AB
2313031,4,EE 213,2,10.0,AA
2313031,4,EE 214,2,9.0,AB
2313031,4,EE 215,2,10.0,AA
2313032,4,CS 221,3,9.0,AB
2313032,4,EE 206,4,6.0,CC
2313032,4,EE 207,4,5.0,CD
2313032,4,EE 208,4,9.0,AB
2313032,4,EE 209,4,7.0,BC
2313032,4,EE 210,3,10.0,AA
2313032,4,EE 213,2,10.0,AA
2313032,4,EE 214,2,10.0,AA
2313032,4,EE 215,2,10.0,AA
2313033,4,CS 221,3,8.0,BB
2313033,4,EE 206,4,7.0,BC
2313033,4,EE 207,4,4.0,DD
2313033,4,EE 208,4,7.0,BC
2313033,4,EE 209,4,7.0,BC
2313033,4,EE 210,3,8.0,BB
2313033,4,EE 213,2,10.0,AA
2313033,4,EE 214,2,10.0,AA
2313033,4,EE 215,2,10.0,AA
2313034,4,CS 221,3,8.0,BB
2313034,4,EE 206,4,6.0,CC
2313034,4,EE 207,4,7.0,BC
2313034,4,EE 208,4,8.0,BB
2313034,4,EE 209,4,7.0,BC
2313034,4,EE 210,3,9.0,AB
2313034,4,EE 213,2,10.0,AA
2313034,4,EE 214,2,10.0,AA
2313034,4,EE 215,2,9.0,AB
2313035,4,CS 221,3,9.0,AB
2313035,4,EE 206,4,5.0,CD
2313035,4,EE 207,4,5.0,CD
2313035,4,EE 208,4,8.0,BB
2313035,4,EE 209,4,6.0,CC
2313035,4,EE 210,3,8.0,BB
2313035,4,EE 213,2,10.0,AA
2313035,4,EE 214,2,10.0,AA
2313035,4,EE 215,2,10.0,AA
2313036,4,CS 221,3,9.0,AB
2313036,4,EE 206,4,9.0,AB
2313036,4,EE 207,4,9.0,AB
2313036,4,EE 208,4,10.0,AA
2313036,4,EE 209,4,9.0,AB
2313036,4,EE 210,3,10.0,AA
2313036,4,EE 213,2,10.0,AA
2313036,4,EE 214,2,10.0,AA
2313036,4,EE 215,2,10.0,AA
2313037,4,CS 221,3,9.0,AB
2313037,4,EE 206,4,7.0,BC
2313037,4,EE 207,4,7.0,BC
2313037,4,EE 208,4,10.0,AA
2313037,4,EE 209,4,9.0,AB
2313037,4,EE 210,3,9.0,AB
2313037,4,EE 213,2,10.0,AA
2313037,4,EE 214,2,10.0,AA
2313037,4,EE 215,2,10.0,AA
2313038,4,CS 221,3,8.0,BB
2313038,4,EE 206,4,7.0,BC
2313038,4,EE 207,4,6.0,CC
2313038,4,EE 208,4,8.0,BB
2313038,4,EE 209,4,6.0,CC
2313038,4,EE 210,3,8.0,BB
2313038,4,EE 213,2,10.0,AA
2313038,4,EE 214,2,10.0,AA
2313038,4,EE 215,2,9.0,AB
2313039,4,CS 221,3,8.0,BB
2313039,4,EE 206,4,7.0,BC
2313039,4,EE 207,4,7.0,BC
2313039,4,EE 208,4,9.0,AB
2313039,4,EE 209,4,8.0,BB
2313039,4,EE 210,3,9.0,AB
2313039,4,EE 213,2,10.0,AA
2313039,4,EE 214,2,10.0,AA
2313039,4,EE 215,2,10.0,AA
2313040,4,CS 221,3,8.0,BB
2313040,4,EE 206,4,6.0,CC
2313040,4,EE 207,4,7.0,BC
2313040,4,EE 208,4,8.0,BB
2313040,4,EE 209,4,7.0,BC
2313040,4,EE 210,3,9.0,AB
2313040,4,EE 213,2,10.0,AA
2313040,4,EE 214,2,9.0,AB
2313040,4,EE 215,2,10.0,AA
2313041,4,CS 221,3,9.0,AB
2313041,4,EE 206,4,8.0,BB
2313041,4,EE 207,4,9.0,AB
2313041,4,EE 208,4,9.0,AB
2313041,4,EE 209,4,8.0,BB
2313041,4,EE 210,3,10.0,AA
2313041,4,EE 213,2,10.0,AA
2313041,4,EE 214,2,10.0,AA
2313041,4,EE 215,2,10.0,AA
2313042,4,CS 221,3,9.0,AB
2313042,4,EE 206,4,10.0,AA
2313042,4,EE 207,4,10.0,AA
2313042,4,EE 208,4,10.0,AA
2313042,4,EE 209,4,10.0,AA
2313042,4,EE 210,3,10.0,AA
2313042,4,EE 213,2,10.0,AA
2313042,4,EE 214,2,10.0,AA
2313042,4,EE 215,2,10.0,AA
2313043,4,CS 221,3,6.0,CC
2313043,4,EE 206,4,4.0,DD
2313043,4,EE 207,4,6.0,CC
2313043,4,EE 208,4,7.0,BC
2313043,4,EE 209,4,4.0,DD
2313043,4,EE 210,3,6.0,CC
2313043,4,EE 213,2,10.0,AA
2313043,4,EE 214,2,8.0,BB
2313043,4,EE 215,2,9.0,AB
2313044,4,CS 221,3,9.0,AB
2313044,4,EE 206,4,9.0,AB
2313044,4,EE 207,4,10.0,AA
2313044,4,EE 208,4,10.0,AA
2313044,4,EE 209,4,10.0,AA
2313044,4,EE 210,3,10.0,AA
2313044,4,EE 213,2,10.0,AA
2313044,4,EE 214,2,10.0,AA
2313044,4,EE 215,2,10.0,AA
2313045,4,CS 221,3,8.0,BB
2313045,4,EE 206,4,6.0,CC
2313045,4,EE 207,4,7.0,BC
2313045,4,EE 208,4,9.0,AB
2313045,4,EE 209,4,5.0,CD
2313045,4,EE 210,3,9.0,AB
2313045,4,EE 213,2,10.0,AA
2313045,4,EE 214,2,8.0,BB
2313045,4,EE 215,2,10.0,AA
2313046,4,CS 221,3,9.0,AB
2313046,4,EE 206,4,4.0,DD
2313046,4,EE 207,4,5.0,CD
2313046,4,EE 208,4,7.0,BC
2313046,4,EE 209,4,6.0,CC
2313046,4,EE 210,3,7.0,BC
2313046,4,EE 213,2,10.0,AA
2313046,4,EE 214,2,10.0,AA
2313046,4,EE 215,2,10.0,AA
