regn_no,semester,subject_code,credits,grade_point,grade
2311102,6,CE 334,NA,,NA
2311102,6,CE 381,NA,,NA
2311102,6,CE 382,3,7.0,BC
2311102,6,CS 382,NA,,NA
2311102,6,EC 382,NA,,NA
2311102,6,EC 389,NA,,NA
2311102,6,EI 381,NA,,NA
2311103,6,CE 306,3,9.0,AB
2311103,6,CE 307,4,9.0,AB
2311103,6,CE 308,4,8.0,BB
2311103,6,CE 309,4,8.0,BB
2311103,6,CE 315,2,9.0,AB
2311103,6,CE 316,2,9.0,AB
2311103,6,CE 317,2,9.0,AB
2311103,6,CE 331,NA,,NA
2311103,6,CE 332,4,8.0,BB
2311103,6,CE 334,NA,,NA
2311103,6,CE 381,NA,,NA
2311103,6,CE 382,NA,,NA
2311103,6,CS 382,NA,,NA
2311103,6,EC 382,3,10.0,AA
2311103,6,EC 389,NA,,NA
2311103,6,EI 381,NA,,NA
2311104,6,CE 306,3,9.0,AB
2311104,6,CE 307,4,10.0,AA
2311104,6,CE 308,4,9.0,AB
2311104,6,CE 309,4,9.0,AB
2311104,6,CE 315,2,10.0,AA
2311104,6,CE 316,2,10.0,AA
2311104,6,CE 317,2,10.0,AA
2311104,6,CE 331,NA,,NA
2311104,6,CE 332,NA,,NA
2311104,6,CE 334,4,10.0,AA
2311104,6,CE 381,3,10.0,AA
2311104,6,CE 382,NA,,NA
2311104,6,CS 382,NA,,NA
2311104,6,EC 382,NA,,NA
2311104,6,EC 389,NA,,NA
2311104,6,EI 381,NA,,NA
2311106,6,CE 306,3,10.0,AA
2311106,6,CE 307,4,10.0,AA
2311106,6,CE 308,4,10.0,AA
2311106,6,CE 309,4,10.0,AA
2311106,6,CE 315,2,10.0,AA
2311106,6,CE 316,2,10.0,AA
2311106,6,CE 317,2,10.0,AA
2311106,6,CE 331,NA,,NA
2311106,6,CE 332,NA,,NA
2311106,6,CE 334,4,10.0,AA
2311106,6,CE 381,3,10.0,AA
2311106,6,CE 382,NA,,NA
2311106,6,CS 382,NA,,NA
2311106,6,EC 382,NA,,NA
2311106,6,EC 389,NA,,NA
2311106,6,EI 381,NA,,NA
2311107,6,CE 306,3,10.0,AA
2311107,6,CE 307,4,10.0,AA
2311107,6,CE 308,4,9.0,AB
2311107,6,CE 309,4,9.0,AB
2311107,6,CE 315,2,10.0,AA
2311107,6,CE 316,2,9.0,AB
2311107,6,CE 317,2,10.0,AA
2311107,6,CE 331,NA,,NA
2311107,6,CE 332,NA,,NA
2311107,6,CE 334,4,10.0,AA
2311107,6,CE 381,3,9.0,AB
2311107,6,CE 382,NA,,NA
2311107,6,CS 382,NA,,NA
2311107,6,EC 382,NA,,NA
2311107,6,EC 389,NA,,NA
2311107,6,EI 381,NA,,NA
2311108,6,CE 306,3,10.0,AA
2311108,6,CE 307,4,10.0,AA
2311108,6,CE 308,4,10.0,AA
2311108,6,CE 309,4,9.0,AB
2311108,6,CE 315,2,10.0,AA
2311108,6,CE 316,2,10.0,AA
2311108,6,CE 317,2,10.0,AA
2311108,6,CE 331,NA,,NA
2311108,6,CE 332,NA,,NA
2311108,6,CE 334,4,10.0,AA
2311108,6,CE 381,3,9.0,AB
2311108,6,CE 382,NA,,NA
2311108,6,CS 382,NA,,NA
2311108,6,EC 382,NA,,NA
2311108,6,EC 389,NA,,NA
2311108,6,EI 381,NA,,NA
2311109,6,CE 306,3,6.0,CC
2311109,6,CE 307,4,9.0,AB
2311109,6,CE 308,4,7.0,BC
2311109,6,CE 309,4,8.0,BB
2311109,6,CE 315,2,9.0,AB
2311109,6,CE 316,2,9.0,AB
2311109,6,CE 317,2,10.0,AA
2311109,6,CE 331,4,9.0,AB
2311109,6,CE 332,NA,,NA
2311109,6,CE 334,NA,,NA
2311109,6,CE 381,NA,,NA
2311109,6,CE 382,3,9.0,AB
2311109,6,CS 382,NA,,NA
2311109,6,EC 382,NA,,NA
2311109,6,EC 389,NA,,NA
2311109,6,EI 381,NA,,NA
2311110,6,CE 306,3,7.0,BC
2311110,6,CE 307,4,9.0,AB
2311110,6,CE 308,4,8.0,BB
2311110,6,CE 309,4,9.0,AB
2311110,6,CE 315,2,9.0,AB
2311110,6,CE 316,2,9.0,AB
2311110,6,CE 317,2,9.0,AB
2311110,6,CE 331,NA,,NA
2311110,6,CE 332,4,9.0,AB
2311110,6,CE 334,NA,,NA
2311110,6,CE 381,3,8.0,BB
2311110,6,CE 382,NA,,NA
2311110,6,CS 382,NA,,NA
2311110,6,EC 382,NA,,NA
2311110,6,EC 389,NA,,NA
2311110,6,EI 381,NA,,NA
2311111,6,CE 306,3,7.0,BC
2311111,6,CE 307,4,9.0,AB
2311111,6,CE 308,4,6.0,CC
2311111,6,CE 309,4,8.0,BB
2311111,6,CE 315,2,10.0,AA
2311111,6,CE 316,2,9.0,AB
2311111,6,CE 317,2,9.0,AB
2311111,6,CE 331,4,8.0,BB
2311111,6,CE 332,NA,,NA
2311111,6,CE 334,NA,,NA
2311111,6,CE 381,NA,,NA
2311111,6,CE 382,3,7.0,BC
2311111,6,CS 382,NA,,NA
2311111,6,EC 382,NA,,NA
2311111,6,EC 389,NA,,NA
2311111,6,EI 381,NA,,NA
2311112,6,CE 306,3,7.0,BC
2311112,6,CE 307,4,8.0,BB
2311112,6,CE 308,4,5.0,CD
2311112,6,CE 309,4,7.0,BC
2311112,6,CE 315,2,10.0,AA
2311112,6,CE 316,2,9.0,AB
2311112,6,CE 317,2,10.0,AA
2311112,6,CE 331,4,9.0,AB
2311112,6,CE 332,NA,,NA
2311112,6,CE 334,NA,,NA
2311112,6,CE 381,NA,,NA
2311112,6,CE 382,NA,,NA
2311112,6,CS 382,NA,,NA
2311112,6,EC 382,NA,,NA
2311112,6,EC 389,NA,,NA
2311112,6,EI 381,3,6.0,CC
2311113,6,CE 306,3,9.0,AB
2311113,6,CE 307,4,9.0,AB
2311113,6,CE 308,4,9.0,AB
2311113,6,CE 309,4,10.0,AA
2311113,6,CE 315,2,10.0,AA
2311113,6,CE 316,2,9.0,AB
2311113,6,CE 317,2,10.0,AA
2311113,6,CE 331,NA,,NA
2311113,6,CE 332,4,10.0,AA
2311113,6,CE 334,NA,,NA
2311113,6,CE 381,NA,,NA
2311113,6,CE 382,3,9.0,AB
2311113,6,CS 382,NA,,NA
2311113,6,EC 382,NA,,NA
2311113,6,EC 389,NA,,NA
2311113,6,EI 381,NA,,NA
2314001,6,CS 382,NA,,NA
2314001,6,EC 307,4,7.0,BC
2314001,6,EC 308,4,9.0,AB
2314001,6,EC 309,4,9.0,AB
2314001,6,EC 310,4,8.0,BB
2314001,6,EC 314,2,9.0,AB
2314001,6,EC 315,2,10.0,AA
2314001,6,EC 316,2,10.0,AA
2314001,6,EC 333,3,8.0,BB
2314001,6,EC 337,NA,,NA
2314001,6,EC 382,NA,,NA
2314001,6,EC 389,3,9.0,AB
2314001,6,EE 385,NA,,NA
2314001,6,EI 381,NA,,NA
2314002,6,CS 382,NA,,NA
2314002,6,EC 307,4,6.0,CC
2314002,6,EC 308,4,8.0,BB
2314002,6,EC 309,4,6.0,CC
2314002,6,EC 310,4,6.0,CC
2314002,6,EC 314,2,9.0,AB
2314002,6,EC 315,2,9.0,AB
2314002,6,EC 316,2,9.0,AB
2314002,6,EC 333,3,4.0,DD
2314002,6,EC 337,NA,,NA
2314002,6,EC 382,3,8.0,BB
2314002,6,EC 389,NA,,NA
2314002,6,EE 385,NA,,NA
2314002,6,EI 381,NA,,NA
2314003,6,CS 382,NA,,NA
2314003,6,EC 307,4,7.0,BC
2314003,6,EC 308,4,9.0,AB
2314003,6,EC 309,4,5.0,CD
2314003,6,EC 310,4,5.0,CD
2314003,6,EC 314,2,9.0,AB
2314003,6,EC 315,2,9.0,AB
2314003,6,EC 316,2,9.0,AB
2314003,6,EC 333,3,4.0,DD
2314003,6,EC 337,NA,,NA
2314003,6,EC 382,3,9.0,AB
2314003,6,EC 389,NA,,NA
2314003,6,EE 385,NA,,NA
2314003,6,EI 381,NA,,NA
2314004,6,CS 382,NA,,NA
2314004,6,EC 307,4,7.0,BC
2314004,6,EC 308,4,8.0,BB
2314004,6,EC 309,4,8.0,BB
2314004,6,EC 310,4,9.0,AB
2314004,6,EC 314,2,9.0,AB
2314004,6,EC 315,2,10.0,AA
2314004,6,EC 316,2,10.0,AA
2314004,6,EC 333,NA,,NA
2314004,6,EC 337,3,9.0,AB
2314004,6,EC 382,NA,,NA
2314004,6,EC 389,3,8.0,BB
2314004,6,EE 385,NA,,NA
2314004,6,EI 381,NA,,NA
2314005,6,CS 382,NA,,NA
2314005,6,EC 307,4,7.0,BC
2314005,6,EC 308,4,7.0,BC
2314005,6,EC 309,4,7.0,BC
2314005,6,EC 310,4,7.0,BC
2314005,6,EC 314,2,9.0,AB
2314005,6,EC 315,2,10.0,AA
2314005,6,EC 316,2,10.0,AA
2314005,6,EC 333,NA,,NA
2314005,6,EC 337,3,10.0,AA
2314005,6,EC 382,NA,,NA
2314005,6,EC 389,3,9.0,AB
2314005,6,EE 385,NA,,NA
2314005,6,EI 381,NA,,NA
2314006,6,CS 382,NA,,NA
2314006,6,EC 307,4,7.0,BC
2314006,6,EC 308,4,8.0,BB
2314006,6,EC 309,4,8.0,BB
2314006,6,EC 310,4,8.0,BB
2314006,6,EC 314,2,8.0,BB
2314006,6,EC 315,2,10.0,AA
2314006,6,EC 316,2,9.0,AB
2314006,6,EC 333,NA,,NA
2314006,6,EC 337,3,9.0,AB
2314006,6,EC 382,3,8.0,BB
2314006,6,EC 389,NA,,NA
2314006,6,EE 385,NA,,NA
2314006,6,EI 381,NA,,NA
2314007,6,CS 382,NA,,NA
2314007,6,EC 307,4,6.0,CC
2314007,6,EC 308,4,8.0,BB
2314007,6,EC 309,4,7.0,BC
2314007,6,EC 310,4,8.0,BB
2314007,6,EC 314,2,9.0,AB
2314007,6,EC 315,2,10.0,AA
2314007,6,EC 316,2,9.0,AB
2314007,6,EC 333,3,6.0,CC
2314007,6,EC 337,NA,,NA
2314007,6,EC 382,3,9.0,AB
2314007,6,EC 389,NA,,NA
2314007,6,EE 385,NA,,NA
2314007,6,EI 381,NA,,NA
2314008,6,CS 382,NA,,NA
2314008,6,EC 307,4,7.0,BC
2314008,6,EC 308,4,10.0,AA
2314008,6,EC 309,4,7.0,BC
2314008,6,EC 310,4,8.0,BB
2314008,6,EC 314,2,9.0,AB
2314008,6,EC 315,2,10.0,AA
2314008,6,EC 316,2,8.0,BB
2314008,6,EC 333,3,8.0,BB
2314008,6,EC 337,NA,,NA
2314008,6,EC 382,3,9.0,AB
2314008,6,EC 389,NA,,NA
2314008,6,EE 385,NA,,NA
2314008,6,EI 381,NA,,NA
2314009,6,CS 382,NA,,NA
2314009,6,EC 307,4,7.0,BC
2314009,6,EC 308,4,9.0,AB
2314009,6,EC 309,4,8.0,BB
2314009,6,EC 310,4,8.0,BB
2314009,6,EC 314,2,9.0,AB
2314009,6,EC 315,2,9.0,AB
2314009,6,EC 316,2,9.0,AB
2314009,6,EC 333,3,7.0,BC
2314009,6,EC 337,NA,,NA
2314009,6,EC 382,3,7.0,BC
2314009,6,EC 389,NA,,NA
2314009,6,EE 385,NA,,NA
2314009,6,EI 381,NA,,NA
2314010,6,CS 382,NA,,NA
2314010,6,EC 307,4,10.0,AA
2314010,6,EC 308,4,10.0,AA
2314010,6,EC 309,4,9.0,AB
2314010,6,EC 310,4,8.0,BB
2314010,6,EC 314,2,9.0,AB
2314010,6,EC 315,2,10.0,AA
2314010,6,EC 316,2,9.0,AB
2314010,6,EC 333,NA,,NA
2314010,6,EC 337,3,10.0,AA
2314010,6,EC 382,NA,,NA
2314010,6,EC 389,3,10.0,AA
2314010,6,EE 385,NA,,NA
2314010,6,EI 381,NA,,NA
2314012,6,CS 382,NA,,NA
2314012,6,EC 307,4,8.0,BB
2314012,6,EC 308,4,10.0,AA
2314012,6,EC 309,4,8.0,BB
2314012,6,EC 310,4,9.0,AB
2314012,6,EC 314,2,9.0,AB
2314012,6,EC 315,2,10.0,AA
2314012,6,EC 316,2,10.0,AA
2314012,6,EC 333,NA,,NA
2314012,6,EC 337,3,10.0,AA
2314012,6,EC 382,NA,,NA
2314012,6,EC 389,3,9.0,AB
2314012,6,EE 385,NA,,NA
2314012,6,EI 381,NA,,NA
2314013,6,CS 382,NA,,NA
2314013,6,EC 307,4,7.0,BC
2314013,6,EC 308,4,9.0,AB
2314013,6,EC 309,4,7.0,BC
2314013,6,EC 310,4,8.0,BB
2314013,6,EC 314,2,9.0,AB
2314013,6,EC 315,2,9.0,AB
2314013,6,EC 316,2,9.0,AB
2314013,6,EC 333,NA,,NA
2314013,6,EC 337,3,9.0,AB
2314013,6,EC 382,NA,,NA
2314013,6,EC 389,3,10.0,AA
2314013,6,EE 385,NA,,NA
2314013,6,EI 381,NA,,NA
2314014,6,CS 382,NA,,NA
2314014,6,EC 307,4,8.0,BB
2314014,6,EC 308,4,7.0,BC
2314014,6,EC 309,4,7.0,BC
2314014,6,EC 310,4,9.0,AB
2314014,6,EC 314,2,9.0,AB
2314014,6,EC 315,2,10.0,AA
2314014,6,EC 316,2,9.0,AB
2314014,6,EC 333,NA,,NA
2314014,6,EC 337,3,9.0,AB
2314014,6,EC 382,NA,,NA
2314014,6,EC 389,3,10.0,AA
2314014,6,EE 385,NA,,NA
2314014,6,EI 381,NA,,NA
2314015,6,CS 382,NA,,NA
2314015,6,EC 307,4,8.0,BB
2314015,6,EC 308,4,8.0,BB
2314015,6,EC 309,4,8.0,BB
2314015,6,EC 310,4,9.0,AB
2314015,6,EC 314,2,9.0,AB
2314015,6,EC 315,2,10.0,AA
2314015,6,EC 316,2,9.0,AB
2314015,6,EC 333,NA,,NA
2314015,6,EC 337,3,9.0,AB
2314015,6,EC 382,NA,,NA
2314015,6,EC 389,3,10.0,AA
2314015,6,EE 385,NA,,NA
2314015,6,EI 381,NA,,NA
2314016,6,CS 382,NA,,NA
2314016,6,EC 307,4,9.0,AB
2314016,6,EC 308,4,10.0,AA
2314016,6,EC 309,4,8.0,BB
2314016,6,EC 310,4,8.0,BB
2314016,6,EC 314,2,8.0,BB
2314016,6,EC 315,2,10.0,AA
2314016,6,EC 316,2,9.0,AB
2314016,6,EC 333,NA,,NA
2314016,6,EC 337,3,9.0,AB
2314016,6,EC 382,NA,,NA
2314016,6,EC 389,3,10.0,AA
2314016,6,EE 385,NA,,NA
2314016,6,EI 381,NA,,NA
2314017,6,CS 382,NA,,NA
2314017,6,EC 307,4,10.0,AA
2314017,6,EC 308,4,10.0,AA
2314017,6,EC 309,4,10.0,AA
2314017,6,EC 310,4,9.0,AB
2314017,6,EC 314,2,9.0,AB
2314017,6,EC 315,2,10.0,AA
2314017,6,EC 316,2,10.0,AA
2314017,6,EC 333,3,8.0,BB
2314017,6,EC 337,NA,,NA
2314017,6,EC 382,NA,,NA
2314017,6,EC 389,3,9.0,AB
2314017,6,EE 385,NA,,NA
2314017,6,EI 381,NA,,NA
2314018,6,CS 382,NA,,NA
2314018,6,EC 307,4,6.0,CC
2314018,6,EC 308,4,8.0,BB
2314018,6,EC 309,4,9.0,AB
2314018,6,EC 310,4,9.0,AB
2314018,6,EC 314,2,9.0,AB
2314018,6,EC 315,2,10.0,AA
2314018,6,EC 316,2,9.0,AB
2314018,6,EC 333,NA,,NA
2314018,6,EC 337,3,9.0,AB
2314018,6,EC 382,3,10.0,AA
2314018,6,EC 389,NA,,NA
2314018,6,EE 385,NA,,NA
2314018,6,EI 381,NA,,NA
2314019,6,CS 382,NA,,NA
2314019,6,EC 307,4,7.0,BC
2314019,6,EC 308,4,7.0,BC
2314019,6,EC 309,4,7.0,BC
2314019,6,EC 310,4,7.0,BC
2314019,6,EC 314,2,9.0,AB
2314019,6,EC 315,2,9.0,AB
2314019,6,EC 316,2,9.0,AB
2314019,6,EC 333,3,6.0,CC
2314019,6,EC 337,NA,,NA
2314019,6,EC 382,3,5.0,CD
2314019,6,EC 389,NA,,NA
2314019,6,EE 385,NA,,NA
2314019,6,EI 381,NA,,NA
2314020,6,CS 382,NA,,NA
2314020,6,EC 307,4,7.0,BC
2314020,6,EC 308,4,9.0,AB
2314020,6,EC 309,4,8.0,BB
2314020,6,EC 310,4,7.0,BC
2314020,6,EC 314,2,9.0,AB
2314020,6,EC 315,2,10.0,AA
2314020,6,EC 316,2,9.0,AB
2314020,6,EC 333,NA,,NA
2314020,6,EC 337,3,8.0,BB
2314020,6,EC 382,NA,,NA
2314020,6,EC 389,3,9.0,AB
2314020,6,EE 385,NA,,NA
2314020,6,EI 381,NA,,NA
2314021,6,CS 382,NA,,NA
2314021,6,EC 307,4,4.0,DD
2314021,6,EC 308,4,4.0,DD
2314021,6,EC 309,4,0.0,F
2314021,6,EC 310,4,0.0,F
2314021,6,EC 314,2,8.0,BB
2314021,6,EC 315,2,10.0,AA
2314021,6,EC 316,2,9.0,AB
2314021,6,EC 333,3,0.0,F
2314021,6,EC 337,NA,,NA
2314021,6,EC 382,3,7.0,BC
2314021,6,EC 389,NA,,NA
2314021,6,EE 385,NA,,NA
2314021,6,EI 381,NA,,NA
2314022,6,CS 382,NA,,NA
2314022,6,EC 307,4,6.0,CC
2314022,6,EC 308,4,7.0,BC
2314022,6,EC 309,4,6.0,CC
2314022,6,EC 310,4,7.0,BC
2314022,6,EC 314,2,8.0,BB
2314022,6,EC 315,2,10.0,AA
2314022,6,EC 316,2,9.0,AB
2314022,6,EC 333,3,6.0,CC
2314022,6,EC 337,NA,,NA
2314022,6,EC 382,3,8.0,BB
2314022,6,EC 389,NA,,NA
2314022,6,EE 385,NA,,NA
2314022,6,EI 381,NA,,NA
2314023,6,CS 382,NA,,NA
2314023,6,EC 307,4,7.0,BC
2314023,6,EC 308,4,8.0,BB
2314023,6,EC 309,4,8.0,BB
2314023,6,EC 310,4,8.0,BB
2314023,6,EC 314,2,9.0,AB
2314023,6,EC 315,2,10.0,AA
2314023,6,EC 316,2,10.0,AA
2314023,6,EC 333,NA,,NA
2314023,6,EC 337,3,9.0,AB
2314023,6,EC 382,NA,,NA
2314023,6,EC 389,3,9.0,AB
2314023,6,EE 385,NA,,NA
2314023,6,EI 381,NA,,NA
2314024,6,CS 382,NA,,NA
2314024,6,EC 307,4,10.0,AA
2314024,6,EC 308,4,10.0,AA
2314024,6,EC 309,4,10.0,AA
2314024,6,EC 310,4,10.0,AA
2314024,6,EC 314,2,9.0,AB
2314024,6,EC 315,2,10.0,AA
2314024,6,EC 316,2,10.0,AA
2314024,6,EC 333,3,10.0,AA
2314024,6,EC 337,NA,,NA
2314024,6,EC 382,NA,,NA
2314024,6,EC 389,3,10.0,AA
2314024,6,EE 385,NA,,NA
2314024,6,EI 381,NA,,NA
2314025,6,CS 382,NA,,NA
2314025,6,EC 307,4,8.0,BB
2314025,6,EC 308,4,8.0,BB
2314025,6,EC 309,4,8.0,BB
2314025,6,EC 310,4,8.0,BB
2314025,6,EC 314,2,9.0,AB
2314025,6,EC 315,2,10.0,AA
2314025,6,EC 316,2,10.0,AA
2314025,6,EC 333,3,9.0,AB
2314025,6,EC 337,NA,,NA
2314025,6,EC 382,NA,,NA
2314025,6,EC 389,3,10.0,AA
2314025,6,EE 385,NA,,NA
2314025,6,EI 381,NA,,NA
2314026,6,CS 382,NA,,NA
2314026,6,EC 307,4,8.0,BB
2314026,6,EC 308,4,9.0,AB
2314026,6,EC 309,4,8.0,BB
2314026,6,EC 310,4,8.0,BB
2314026,6,EC 314,2,9.0,AB
2314026,6,EC 315,2,10.0,AA
2314026,6,EC 316,2,10.0,AA
2314026,6,EC 333,NA,,NA
2314026,6,EC 337,3,8.0,BB
2314026,6,EC 382,NA,,NA
2314026,6,EC 389,3,9.0,AB
2314026,6,EE 385,NA,,NA
2314026,6,EI 381,NA,,NA
2314027,6,CS 382,NA,,NA
2314027,6,EC 307,4,4.0,DD
2314027,6,EC 308,4,4.0,DD
2314027,6,EC 309,4,0.0,F
2314027,6,EC 310,4,0.0,F
2314027,6,EC 314,2,7.0,BC
2314027,6,EC 315,2,8.0,BB
2314027,6,EC 316,2,8.0,BB
2314027,6,EC 333,3,0.0,F
2314027,6,EC 337,NA,,NA
2314027,6,EC 382,3,5.0,CD
2314027,6,EC 389,NA,,NA
2314027,6,EE 385,NA,,NA
2314027,6,EI 381,NA,,NA
2314028,6,CS 382,NA,,NA
2314028,6,EC 307,4,6.0,CC
2314028,6,EC 308,4,8.0,BB
2314028,6,EC 309,4,7.0,BC
2314028,6,EC 310,4,6.0,CC
2314028,6,EC 314,2,9.0,AB
2314028,6,EC 315,2,10.0,AA
2314028,6,EC 316,2,9.0,AB
2314028,6,EC 333,3,6.0,CC
2314028,6,EC 337,NA,,NA
2314028,6,EC 382,3,9.0,AB
2314028,6,EC 389,NA,,NA
2314028,6,EE 385,NA,,NA
2314028,6,EI 381,NA,,NA
2314029,6,CS 382,NA,,NA
2314029,6,EC 307,4,7.0,BC
2314029,6,EC 308,4,6.0,CC
2314029,6,EC 309,4,6.0,CC
2314029,6,EC 310,4,7.0,BC
2314029,6,EC 314,2,9.0,AB
2314029,6,EC 315,2,10.0,AA
2314029,6,EC 316,2,9.0,AB
2314029,6,EC 333,3,6.0,CC
2314029,6,EC 337,NA,,NA
2314029,6,EC 382,3,9.0,AB
2314029,6,EC 389,NA,,NA
2314029,6,EE 385,NA,,NA
2314029,6,EI 381,NA,,NA
2314030,6,CS 382,NA,,NA
2314030,6,EC 307,4,8.0,BB
2314030,6,EC 308,4,10.0,AA
2314030,6,EC 309,4,10.0,AA
2314030,6,EC 310,4,8.0,BB
2314030,6,EC 314,2,9.0,AB
2314030,6,EC 315,2,10.0,AA
2314030,6,EC 316,2,10.0,AA
2314030,6,EC 333,3,10.0,AA
2314030,6,EC 337,NA,,NA
2314030,6,EC 382,NA,,NA
2314030,6,EC 389,3,10.0,AA
2314030,6,EE 385,NA,,NA
2314030,6,EI 381,NA,,NA
2314031,6,CS 382,NA,,NA
2314031,6,EC 307,4,9.0,AB
2314031,6,EC 308,4,8.0,BB
2314031,6,EC 309,4,7.0,BC
2314031,6,EC 310,4,8.0,BB
2314031,6,EC 314,2,9.0,AB
2314031,6,EC 315,2,10.0,AA
2314031,6,EC 316,2,9.0,AB
2314031,6,EC 333,NA,,NA
2314031,6,EC 337,3,10.0,AA
2314031,6,EC 382,NA,,NA
2314031,6,EC 389,3,9.0,AB
2314031,6,EE 385,NA,,NA
2314031,6,EI 381,NA,,NA
2314032,6,CS 382,NA,,NA
2314032,6,EC 307,4,9.0,AB
2314032,6,EC 308,4,9.0,AB
2314032,6,EC 309,4,9.0,AB
2314032,6,EC 310,4,8.0,BB
2314032,6,EC 314,2,9.0,AB
2314032,6,EC 315,2,10.0,AA
2314032,6,EC 316,2,10.0,AA
2314032,6,EC 333,NA,,NA
2314032,6,EC 337,3,10.0,AA
2314032,6,EC 382,NA,,NA
2314032,6,EC 389,3,10.0,AA
2314032,6,EE 385,NA,,NA
2314032,6,EI 381,NA,,NA
2314033,6,CS 382,NA,,NA
2314033,6,EC 307,4,6.0,CC
2314033,6,EC 308,4,4.0,DD
2314033,6,EC 309,4,7.0,BC
2314033,6,EC 310,4,7.0,BC
2314033,6,EC 314,2,8.0,BB
2314033,6,EC 315,2,9.0,AB
2314033,6,EC 316,2,9.0,AB
2314033,6,EC 333,3,6.0,CC
2314033,6,EC 337,NA,,NA
2314033,6,EC 382,3,9.0,AB
2314033,6,EC 389,NA,,NA
2314033,6,EE 385,NA,,NA
2314033,6,EI 381,NA,,NA
2314034,6,CS 382,NA,,NA
2314034,6,EC 307,4,9.0,AB
2314034,6,EC 308,4,8.0,BB
2314034,6,EC 309,4,9.0,AB
2314034,6,EC 310,4,7.0,BC
2314034,6,EC 314,2,10.0,AA
2314034,6,EC 315,2,10.0,AA
2314034,6,EC 316,2,10.0,AA
2314034,6,EC 333,NA,,NA
2314034,6,EC 337,3,9.0,AB
2314034,6,EC 382,NA,,NA
2314034,6,EC 389,3,9.0,AB
2314034,6,EE 385,NA,,NA
2314034,6,EI 381,NA,,NA
2314035,6,CS 382,NA,,NA
2314035,6,EC 307,4,10.0,AA
2314035,6,EC 308,4,9.0,AB
2314035,6,EC 309,4,10.0,AA
2314035,6,EC 310,4,9.0,AB
2314035,6,EC 314,2,10.0,AA
2314035,6,EC 315,2,10.0,AA
2314035,6,EC 316,2,10.0,AA
2314035,6,EC 333,NA,,NA
2314035,6,EC 337,3,10.0,AA
2314035,6,EC 382,NA,,NA
2314035,6,EC 389,3,9.0,AB
2314035,6,EE 385,NA,,NA
2314035,6,EI 381,NA,,NA
2314036,6,CS 382,NA,,NA
2314036,6,EC 307,4,8.0,BB
2314036,6,EC 308,4,10.0,AA
2314036,6,EC 309,4,9.0,AB
2314036,6,EC 310,4,9.0,AB
2314036,6,EC 314,2,9.0,AB
2314036,6,EC 315,2,10.0,AA
2314036,6,EC 316,2,10.0,AA
2314036,6,EC 333,NA,,NA
2314036,6,EC 337,3,10.0,AA
2314036,6,EC 382,NA,,NA
2314036,6,EC 389,3,9.0,AB
2314036,6,EE 385,NA,,NA
2314036,6,EI 381,NA,,NA
2314037,6,CS 382,NA,,NA
2314037,6,EC 307,4,9.0,AB
2314037,6,EC 308,4,9.0,AB
2314037,6,EC 309,4,8.0,BB
2314037,6,EC 310,4,6.0,CC
2314037,6,EC 314,2,9.0,AB
2314037,6,EC 315,2,10.0,AA
2314037,6,EC 316,2,10.0,AA
2314037,6,EC 333,NA,,NA
2314037,6,EC 337,3,8.0,BB
2314037,6,EC 382,NA,,NA
2314037,6,EC 389,3,10.0,AA
2314037,6,EE 385,NA,,NA
2314037,6,EI 381,NA,,NA
2314038,6,CS 382,NA,,NA
2314038,6,EC 307,4,6.0,CC
2314038,6,EC 308,4,8.0,BB
2314038,6,EC 309,4,7.0,BC
2314038,6,EC 310,4,7.0,BC
2314038,6,EC 314,2,9.0,AB
2314038,6,EC 315,2,9.0,AB
2314038,6,EC 316,2,9.0,AB
2314038,6,EC 333,NA,,NA
2314038,6,EC 337,3,8.0,BB
2314038,6,EC 382,NA,,NA
2314038,6,EC 389,3,9.0,AB
2314038,6,EE 385,NA,,NA
2314038,6,EI 381,NA,,NA
2314040,6,CS 382,NA,,NA
2314040,6,EC 307,4,7.0,BC
2314040,6,EC 308,4,9.0,AB
2314040,6,EC 309,4,8.0,BB
2314040,6,EC 310,4,7.0,BC
2314040,6,EC 314,2,9.0,AB
2314040,6,EC 315,2,9.0,AB
2314040,6,EC 316,2,9.0,AB
2314040,6,EC 333,NA,,NA
2314040,6,EC 337,3,10.0,AA
2314040,6,EC 382,3,8.0,BB
2314040,6,EC 389,NA,,NA
2314040,6,EE 385,NA,,NA
2314040,6,EI 381,NA,,NA
2314041,6,CS 382,NA,,NA
2314041,6,EC 307,4,8.0,BB
2314041,6,EC 308,4,9.0,AB
2314041,6,EC 309,4,7.0,BC
2314041,6,EC 310,4,8.0,BB
2314041,6,EC 314,2,9.0,AB
2314041,6,EC 315,2,9.0,AB
2314041,6,EC 316,2,9.0,AB
2314041,6,EC 333,3,6.0,CC
2314041,6,EC 337,NA,,NA
2314041,6,EC 382,NA,,NA
2314041,6,EC 389,3,10.0,AA
2314041,6,EE 385,NA,,NA
2314041,6,EI 381,NA,,NA
2314042,6,CS 382,NA,,NA
2314042,6,EC 307,4,5.0,CD
2314042,6,EC 308,4,5.0,CD
2314042,6,EC 309,4,6.0,CC
2314042,6,EC 310,4,6.0,CC
2314042,6,EC 314,2,9.0,AB
2314042,6,EC 315,2,10.0,AA
2314042,6,EC 316,2,8.0,BB
2314042,6,EC 333,3,5.0,CD
2314042,6,EC 337,NA,,NA
2314042,6,EC 382,3,7.0,BC
2314042,6,EC 389,NA,,NA
2314042,6,EE 385,NA,,NA
