regn_no,semester,subject_code,credits,grade_point,grade
2312057,5,CS 311,2,9.0,AB
2312057,5,CS 312,2,10.0,AA
2312057,5,CS 313,2,10.0,AA
2312057,5,CS 314,2,10.0,AA
2312058,5,CS 301,4,7.0,BC
2312058,5,CS 302,4,9.0,AB
2312058,5,CS 303,4,8.0,BB
2312058,5,CS 304,4,7.0,BC
2312058,5,CS 305,4,6.0,CC
2312058,5,CS 311,2,9.0,AB
2312058,5,CS 312,2,9.0,AB
2312058,5,CS 313,2,10.0,AA
2312058,5,CS 314,2,8.0,BB
2312059,5,CS 301,4,9.0,AB
2312059,5,CS 302,4,9.0,AB
2312059,5,CS 303,4,7.0,BC
2312059,5,CS 304,4,7.0,BC
2312059,5,CS 305,4,8.0,BB
2312059,5,CS 311,2,10.0,AA
2312059,5,CS 312,2,10.0,AA
2312059,5,CS 313,2,10.0,AA
2312059,5,CS 314,2,10.0,AA
2312060,5,CS 301,4,8.0,BB
2312060,5,CS 302,4,10.0,AA
2312060,5,CS 303,4,8.0,BB
2312060,5,CS 304,4,8.0,BB
2312060,5,CS 305,4,8.0,BB
2312060,5,CS 311,2,10.0,AA
2312060,5,CS 312,2,10.0,AA
2312060,5,CS 313,2,10.0,AA
2312060,5,CS 314,2,10.0,AA
2312061,5,CS 301,4,8.0,BB
2312061,5,CS 302,4,10.0,AA
2312061,5,CS 303,4,7.0,BC
2312061,5,CS 304,4,8.0,BB
2312061,5,CS 305,4,7.0,BC
2312061,5,CS 311,2,10.0,AA
2312061,5,CS 312,2,10.0,AA
2312061,5,CS 313,2,10.0,AA
2312061,5,CS 314,2,10.0,AA
2312062,5,CS 301,4,6.0,CC
2312062,5,CS 302,4,9.0,AB
2312062,5,CS 303,4,7.0,BC
2312062,5,CS 304,4,6.0,CC
2312062,5,CS 305,4,6.0,CC
2312062,5,CS 311,2,9.0,AB
2312062,5,CS 312,2,10.0,AA
2312062,5,CS 313,2,10.0,AA
2312062,5,CS 314,2,8.0,BB
2312063,5,CS 301,4,7.0,BC
2312063,5,CS 302,4,10.0,AA
2312063,5,CS 303,4,7.0,BC
2312063,5,CS 304,4,8.0,BB
2312063,5,CS 305,4,8.0,BB
2312063,5,CS 311,2,9.0,AB
2312063,5,CS 312,2,10.0,AA
2312063,5,CS 313,2,10.0,AA
2312063,5,CS 314,2,9.0,AB
2312064,5,CS 301,4,9.0,AB
2312064,5,CS 302,4,10.0,AA
2312064,5,CS 303,4,7.0,BC
2312064,5,CS 304,4,9.0,AB
2312064,5,CS 305,4,8.0,BB
2312064,5,CS 311,2,10.0,AA
2312064,5,CS 312,2,10.0,AA
2312064,5,CS 313,2,10.0,AA
2312064,5,CS 314,2,10.0,AA
2312065,5,CS 301,4,6.0,CC
2312065,5,CS 302,4,10.0,AA
2312065,5,CS 303,4,6.0,CC
2312065,5,CS 304,4,7.0,BC
2312065,5,CS 305,4,6.0,CC
2312065,5,CS 311,2,10.0,AA
2312065,5,CS 312,2,10.0,AA
2312065,5,CS 313,2,10.0,AA
2312065,5,CS 314,2,10.0,AA
2312066,5,CS 301,4,8.0,BB
2312066,5,CS 302,4,10.0,AA
2312066,5,CS 303,4,7.0,BC
2312066,5,CS 304,4,8.0,BB
2312066,5,CS 305,4,8.0,BB
2312066,5,CS 311,2,10.0,AA
2312066,5,CS 312,2,9.0,AB
2312066,5,CS 313,2,10.0,AA
2312066,5,CS 314,2,10.0,AA
2312067,5,CS 301,4,8.0,BB
2312067,5,CS 302,4,10.0,AA
2312067,5,CS 303,4,8.0,BB
2312067,5,CS 304,4,7.0,BC
2312067,5,CS 305,4,8.0,BB
2312067,5,CS 311,2,9.0,AB
2312067,5,CS 312,2,10.0,AA
2312067,5,CS 313,2,10.0,AA
2312067,5,CS 314,2,10.0,AA
2312068,5,CS 301,4,8.0,BB
2312068,5,CS 302,4,9.0,AB
2312068,5,CS 303,4,6.0,CC
2312068,5,CS 304,4,9.0,AB
2312068,5,CS 305,4,6.0,CC
2312068,5,CS 311,2,10.0,AA
2312068,5,CS 312,2,10.0,AA
2312068,5,CS 313,2,10.0,AA
2312068,5,CS 314,2,10.0,AA
2312069,5,CS 301,4,8.0,BB
2312069,5,CS 302,4,10.0,AA
2312069,5,CS 303,4,7.0,BC
2312069,5,CS 304,4,9.0,AB
2312069,5,CS 305,4,8.0,BB
2312069,5,CS 311,2,10.0,AA
2312069,5,CS 312,2,10.0,AA
2312069,5,CS 313,2,10.0,AA
2312069,5,CS 314,2,10.0,AA
2312070,5,CS 301,4,8.0,BB
2312070,5,CS 302,4,10.0,AA
2312070,5,CS 303,4,8.0,BB
2312070,5,CS 304,4,8.0,BB
2312070,5,CS 305,4,7.0,BC
2312070,5,CS 311,2,10.0,AA
2312070,5,CS 312,2,10.0,AA
2312070,5,CS 313,2,9.0,AB
2312070,5,CS 314,2,9.0,AB
2312071,5,CS 301,4,8.0,BB
2312071,5,CS 302,4,10.0,AA
2312071,5,CS 303,4,8.0,BB
2312071,5,CS 304,4,8.0,BB
2312071,5,CS 305,4,8.0,BB
2312071,5,CS 311,2,9.0,AB
2312071,5,CS 312,2,10.0,AA
2312071,5,CS 313,2,10.0,AA
2312071,5,CS 314,2,9.0,AB
2312072,5,CS 301,4,9.0,AB
2312072,5,CS 302,4,10.0,AA
2312072,5,CS 303,4,9.0,AB
2312072,5,CS 304,4,10.0,AA
2312072,5,CS 305,4,9.0,AB
2312072,5,CS 311,2,10.0,AA
2312072,5,CS 312,2,10.0,AA
2312072,5,CS 313,2,10.0,AA
2312072,5,CS 314,2,10.0,AA
2312073,5,CS 301,4,10.0,AA
2312073,5,CS 302,4,10.0,AA
2312073,5,CS 303,4,8.0,BB
2312073,5,CS 304,4,10.0,AA
2312073,5,CS 305,4,9.0,AB
2312073,5,CS 311,2,10.0,AA
2312073,5,CS 312,2,10.0,AA
2312073,5,CS 313,2,10.0,AA
2312073,5,CS 314,2,10.0,AA
2312074,5,CS 301,4,7.0,BC
2312074,5,CS 302,4,9.0,AB
2312074,5,CS 303,4,8.0,BB
2312074,5,CS 304,4,8.0,BB
2312074,5,CS 305,4,7.0,BC
2312074,5,CS 311,2,10.0,AA
2312074,5,CS 312,2,10.0,AA
2312074,5,CS 313,2,10.0,AA
2312074,5,CS 314,2,10.0,AA
2312075,5,CS 301,4,9.0,AB
2312075,5,CS 302,4,10.0,AA
2312075,5,CS 303,4,9.0,AB
2312075,5,CS 304,4,9.0,AB
2312075,5,CS 305,4,8.0,BB
2312075,5,CS 311,2,10.0,AA
2312075,5,CS 312,2,10.0,AA
2312075,5,CS 313,2,10.0,AA
2312075,5,CS 314,2,10.0,AA
2312076,5,CS 301,4,9.0,AB
2312076,5,CS 302,4,10.0,AA
2312076,5,CS 303,4,8.0,BB
2312076,5,CS 304,4,9.0,AB
2312076,5,CS 305,4,8.0,BB
2312076,5,CS 311,2,10.0,AA
2312076,5,CS 312,2,10.0,AA
2312076,5,CS 313,2,10.0,AA
2312076,5,CS 314,2,10.0,AA
2312077,5,CS 301,4,6.0,CC
2312077,5,CS 302,4,9.0,AB
2312077,5,CS 303,4,5.0,CD
2312077,5,CS 304,4,7.0,BC
2312077,5,CS 305,4,5.0,CD
2312077,5,CS 311,2,9.0,AB
2312077,5,CS 312,2,9.0,AB
2312077,5,CS 313,2,10.0,AA
2312077,5,CS 314,2,9.0,AB
2312078,5,CS 301,4,8.0,BB
2312078,5,CS 302,4,10.0,AA
2312078,5,CS 303,4,8.0,BB
2312078,5,CS 304,4,8.0,BB
2312078,5,CS 305,4,8.0,BB
2312078,5,CS 311,2,9.0,AB
2312078,5,CS 312,2,10.0,AA
2312078,5,CS 313,2,10.0,AA
2312078,5,CS 314,2,10.0,AA
2312079,5,CS 301,4,8.0,BB
2312079,5,CS 302,4,10.0,AA
2312079,5,CS 303,4,7.0,BC
2312079,5,CS 304,4,10.0,AA
2312079,5,CS 305,4,7.0,BC
2312079,5,CS 311,2,10.0,AA
2312079,5,CS 312,2,9.0,AB
2312079,5,CS 313,2,9.0,AB
2312079,5,CS 314,2,10.0,AA
2312080,5,CS 301,4,9.0,AB
2312080,5,CS 302,4,10.0,AA
2312080,5,CS 303,4,8.0,BB
2312080,5,CS 304,4,9.0,AB
2312080,5,CS 305,4,8.0,BB
2312080,5,CS 311,2,10.0,AA
2312080,5,CS 312,2,9.0,AB
2312080,5,CS 313,2,10.0,AA
2312080,5,CS 314,2,10.0,AA
2312081,5,CS 301,4,9.0,AB
2312081,5,CS 302,4,10.0,AA
2312081,5,CS 303,4,9.0,AB
2312081,5,CS 304,4,8.0,BB
2312081,5,CS 305,4,7.0,BC
2312081,5,CS 311,2,9.0,AB
2312081,5,CS 312,2,9.0,AB
2312081,5,CS 313,2,10.0,AA
2312081,5,CS 314,2,9.0,AB
2312082,5,CS 301,4,6.0,CC
2312082,5,CS 302,4,9.0,AB
2312082,5,CS 303,4,7.0,BC
2312082,5,CS 304,4,7.0,BC
2312082,5,CS 305,4,7.0,BC
2312082,5,CS 311,2,9.0,AB
2312082,5,CS 312,2,10.0,AA
2312082,5,CS 313,2,10.0,AA
2312082,5,CS 314,2,9.0,AB
2312083,5,CS 301,4,8.0,BB
2312083,5,CS 302,4,9.0,AB
2312083,5,CS 303,4,8.0,BB
2312083,5,CS 304,4,8.0,BB
2312083,5,CS 305,4,7.0,BC
2312083,5,CS 311,2,10.0,AA
2312083,5,CS 312,2,10.0,AA
2312083,5,CS 313,2,10.0,AA
2312083,5,CS 314,2,9.0,AB
2312084,5,CS 301,4,7.0,BC
2312084,5,CS 302,4,9.0,AB
2312084,5,CS 303,4,7.0,BC
2312084,5,CS 304,4,9.0,AB
2312084,5,CS 305,4,7.0,BC
2312084,5,CS 311,2,10.0,AA
2312084,5,CS 312,2,10.0,AA
2312084,5,CS 313,2,10.0,AA
2312084,5,CS 314,2,9.0,AB
2312085,5,CS 301,4,8.0,BB
2312085,5,CS 302,4,9.0,AB
2312085,5,CS 303,4,8.0,BB
2312085,5,CS 304,4,7.0,BC
2312085,5,CS 305,4,8.0,BB
2312085,5,CS 311,2,10.0,AA
2312085,5,CS 312,2,9.0,AB
2312085,5,CS 313,2,10.0,AA
2312085,5,CS 314,2,10.0,AA
2312086,5,CS 301,4,7.0,BC
2312086,5,CS 302,4,10.0,AA
2312086,5,CS 303,4,8.0,BB
2312086,5,CS 304,4,7.0,BC
2312086,5,CS 305,4,5.0,CD
2312086,5,CS 311,2,10.0,AA
2312086,5,CS 312,2,10.0,AA
2312086,5,CS 313,2,10.0,AA
2312086,5,CS 314,2,9.0,AB
2312087,5,CS 301,4,9.0,AB
2312087,5,CS 302,4,10.0,AA
2312087,5,CS 303,4,8.0,BB
2312087,5,CS 304,4,10.0,AA
2312087,5,CS 305,4,10.0,AA
2312087,5,CS 311,2,9.0,AB
2312087,5,CS 312,2,10.0,AA
2312087,5,CS 313,2,10.0,AA
2312087,5,CS 314,2,10.0,AA
2312088,5,CS 301,4,7.0,BC
2312088,5,CS 302,4,9.0,AB
2312088,5,CS 303,4,7.0,BC
2312088,5,CS 304,4,7.0,BC
2312088,5,CS 305,4,8.0,BB
2312088,5,CS 311,2,9.0,AB
2312088,5,CS 312,2,9.0,AB
2312088,5,CS 313,2,10.0,AA
2312088,5,CS 314,2,9.0,AB
2312089,5,CS 301,4,6.0,CC
2312089,5,CS 302,4,9.0,AB
2312089,5,CS 303,4,7.0,BC
2312089,5,CS 304,4,7.0,BC
2312089,5,CS 305,4,8.0,BB
2312089,5,CS 311,2,10.0,AA
2312089,5,CS 312,2,9.0,AB
2312089,5,CS 313,2,10.0,AA
2312089,5,CS 314,2,10.0,AA
2312090,5,CS 301,4,9.0,AB
2312090,5,CS 302,4,10.0,AA
2312090,5,CS 303,4,9.0,AB
2312090,5,CS 304,4,10.0,AA
2312090,5,CS 305,4,9.0,AB
2312090,5,CS 311,2,10.0,AA
2312090,5,CS 312,2,10.0,AA
2312090,5,CS 313,2,10.0,AA
2312090,5,CS 314,2,10.0,AA
2312091,5,CS 301,4,7.0,BC
2312091,5,CS 302,4,8.0,BB
2312091,5,CS 303,4,5.0,CD
2312091,5,CS 304,4,8.0,BB
2312091,5,CS 305,4,7.0,BC
2312091,5,CS 311,2,10.0,AA
2312091,5,CS 312,2,10.0,AA
2312091,5,CS 313,2,10.0,AA
2312091,5,CS 314,2,10.0,AA
2312092,5,CS 301,4,7.0,BC
2312092,5,CS 302,4,9.0,AB
2312092,5,CS 303,4,10.0,AA
2312092,5,CS 304,4,8.0,BB
2312092,5,CS 305,4,7.0,BC
2312092,5,CS 311,2,10.0,AA
2312092,5,CS 312,2,9.0,AB
2312092,5,CS 313,2,10.0,AA
2312092,5,CS 314,2,10.0,AA
2312093,5,CS 301,4,7.0,BC
2312093,5,CS 302,4,8.0,BB
2312093,5,CS 303,4,8.0,BB
2312093,5,CS 304,4,8.0,BB
2312093,5,CS 305,4,6.0,CC
2312093,5,CS 311,2,10.0,AA
2312093,5,CS 312,2,10.0,AA
2312093,5,CS 313,2,10.0,AA
2312093,5,CS 314,2,10.0,AA
2312094,5,CS 301,4,4.0,DD
2312094,5,CS 302,4,4.0,DD
2312094,5,CS 303,4,4.0,DD
2312094,5,CS 304,4,4.0,DD
2312094,5,CS 305,4,4.0,DD
2312094,5,CS 311,2,10.0,AA
2312094,5,CS 312,2,8.0,BB
2312094,5,CS 313,2,9.0,AB
2312094,5,CS 314,2,10.0,AA
2312095,5,CS 301,4,8.0,BB
2312095,5,CS 302,4,9.0,AB
2312095,5,CS 303,4,9.0,AB
2312095,5,CS 304,4,7.0,BC
2312095,5,CS 305,4,8.0,BB
2312095,5,CS 311,2,10.0,AA
2312095,5,CS 312,2,10.0,AA
2312095,5,CS 313,2,10.0,AA
2312095,5,CS 314,2,8.0,BB
2312096,5,CS 301,4,10.0,AA
2312096,5,CS 302,4,9.0,AB
2312096,5,CS 303,4,9.0,AB
2312096,5,CS 304,4,9.0,AB
2312096,5,CS 305,4,10.0,AA
2312096,5,CS 311,2,10.0,AA
2312096,5,CS 312,2,10.0,AA
2312096,5,CS 313,2,10.0,AA
2312096,5,CS 314,2,10.0,AA
2312097,5,CS 301,4,8.0,BB
2312097,5,CS 302,4,8.0,BB
2312097,5,CS 303,4,10.0,AA
2312097,5,CS 304,4,8.0,BB
2312097,5,CS 305,4,9.0,AB
2312097,5,CS 311,2,10.0,AA
2312097,5,CS 312,2,9.0,AB
2312097,5,CS 313,2,10.0,AA
2312097,5,CS 314,2,9.0,AB
2312098,5,CS 301,4,8.0,BB
2312098,5,CS 302,4,8.0,BB
2312098,5,CS 303,4,10.0,AA
2312098,5,CS 304,4,9.0,AB
2312098,5,CS 305,4,9.0,AB
2312098,5,CS 311,2,10.0,AA
2312098,5,CS 312,2,9.0,AB
2312098,5,CS 313,2,10.0,AA
2312098,5,CS 314,2,10.0,AA
2312099,5,CS 301,4,6.0,CC
2312099,5,CS 302,4,8.0,BB
2312099,5,CS 303,4,9.0,AB
2312099,5,CS 304,4,6.0,CC
2312099,5,CS 305,4,8.0,BB
2312099,5,CS 311,2,10.0,AA
2312099,5,CS 312,2,10.0,AA
2312099,5,CS 313,2,10.0,AA
2312099,5,CS 314,2,10.0,AA
2312100,5,CS 301,4,10.0,AA
2312100,5,CS 302,4,9.0,AB
2312100,5,CS 303,4,9.0,AB
2312100,5,CS 304,4,9.0,AB
2312100,5,CS 305,4,8.0,BB
2312100,5,CS 311,2,10.0,AA
2312100,5,CS 312,2,9.0,AB
2312100,5,CS 313,2,9.0,AB
2312100,5,CS 314,2,10.0,AA
2312101,5,CS 301,4,4.0,DD
2312101,5,CS 302,4,6.0,CC
2312101,5,CS 303,4,5.0,CD
2312101,5,CS 304,4,5.0,CD
2312101,5,CS 305,4,6.0,CC
2312101,5,CS 311,2,10.0,AA
2312101,5,CS 312,2,9.0,AB
2312101,5,CS 313,2,10.0,AA
2312101,5,CS 314,2,10.0,AA
2312102,5,CS 301,4,7.0,BC
2312102,5,CS 302,4,8.0,BB
2312102,5,CS 303,4,9.0,AB
2312102,5,CS 304,4,7.0,BC
2312102,5,CS 305,4,7.0,BC
2312102,5,CS 311,2,10.0,AA
2312102,5,CS 312,2,9.0,AB
2312102,5,CS 313,2,9.0,AB
2312102,5,CS 314,2,10.0,AA
2312103,5,CS 301,4,7.0,BC
2312103,5,CS 302,4,10.0,AA
2312103,5,CS 303,4,9.0,AB
2312103,5,CS 304,4,9.0,AB
2312103,5,CS 305,4,7.0,BC
2312103,5,CS 311,2,10.0,AA
2312103,5,CS 312,2,10.0,AA
2312103,5,CS 313,2,10.0,AA
2312103,5,CS 314,2,9.0,AB
2312104,5,CS 301,4,6.0,CC
2312104,5,CS 302,4,5.0,CD
2312104,5,CS 303,4,5.0,CD
2312104,5,CS 304,4,6.0,CC
2312104,5,CS 305,4,4.0,DD
2312104,5,CS 311,2,10.0,AA
2312104,5,CS 312,2,10.0,AA
2312104,5,CS 313,2,9.0,AB
2312104,5,CS 314,2,10.0,AA
2312105,5,CS 301,4,7.0,BC
2312105,5,CS 302,4,9.0,AB
2312105,5,CS 303,4,9.0,AB
2312105,5,CS 304,4,9.0,AB
2312105,5,CS 305,4,8.0,BB
2312105,5,CS 311,2,9.0,AB
2312105,5,CS 312,2,10.0,AA
2312105,5,CS 313,2,10.0,AA
2312105,5,CS 314,2,9.0,AB
2312106,5,CS 301,4,7.0,BC
2312106,5,CS 302,4,8.0,BB
2312106,5,CS 303,4,8.0,BB
2312106,5,CS 304,4,6.0,CC
2312106,5,CS 305,4,9.0,AB
2312106,5,CS 311,2,10.0,AA
2312106,5,CS 312,2,10.0,AA
2312106,5,CS 313,2,9.0,AB
2312106,5,CS 314,2,10.0,AA
2312107,5,CS 301,4,8.0,BB
2312107,5,CS 302,4,9.0,AB
2312107,5,CS 303,4,10.0,AA
2312107,5,CS 304,4,9.0,AB
2312107,5,CS 305,4,9.0,AB
2312107,5,CS 311,2,10.0,AA
2312107,5,CS 312,2,10.0,AA
2312107,5,CS 313,2,10.0,AA
2312107,5,CS 314,2,10.0,AA
2312108,5,CS 301,4,7.0,BC
2312108,5,CS 302,4,9.0,AB
2312108,5,CS 303,4,8.0,BB
2312108,5,CS 304,4,8.0,BB
2312108,5,CS 305,4,7.0,BC
2312108,5,CS 311,2,10.0,AA
2312108,5,CS 312,2,10.0,AA
2312108,5,CS 313,2,10.0,AA
2312108,5,CS 314,2,10.0,AA
2312109,5,CS 301,4,7.0,BC
2312109,5,CS 302,4,9.0,AB
2312109,5,CS 303,4,8.0,BB
2312109,5,CS 304,4,7.0,BC
2312109,5,CS 305,4,8.0,BB
2312109,5,CS 311,2,9.0,AB
2312109,5,CS 312,2,9.0,AB
2312109,5,CS 313,2,10.0,AA
2312109,5,CS 314,2,10.0,AA
2312110,5,CS 301,4,4.0,DD
2312110,5,CS 302,4,6.0,CC
2312110,5,CS 303,4,9.0,AB
2312110,5,CS 304,4,5.0,CD
2312110,5,CS 305,4,5.0,CD
2312110,5,CS 311,2,10.0,AA
2312110,5,CS 312,2,8.0,BB
2312110,5,CS 313,2,10.0,AA
2312110,5,CS 314,2,10.0,AA
2312111,5,CS 301,4,8.0,BB
2312111,5,CS 302,4,9.0,AB
2312111,5,CS 303,4,8.0,BB
2312111,5,CS 304,4,9.0,AB
2312111,5,CS 305,4,9.0,AB
2312111,5,CS 311,2,10.0,AA
2312111,5,CS 312,2,10.0,AA
2312111,5,CS 313,2,10.0,AA
2312111,5,CS 314,2,10.0,AA
2312112,5,CS 301,4,8.0,BB
2312112,5,CS 302,4,10.0,AA
2312112,5,CS 303,4,10.0,AA
2312112,5,CS 304,4,9.0,AB
2312112,5,CS 305,4,9.0,AB
2312112,5,CS 311,2,10.0,AA
2312112,5,CS 312,2,8.0,BB
2312112,5,CS 313,2,10.0,AA
2312112,5,CS 314,2,10.0,AA
2312113,5,CS 301,4,7.0,BC
2312113,5,CS 302,4,9.0,AB
2312113,5,CS 303,4,9.0,AB
2312113,5,CS 304,4,7.0,BC
2312113,5,CS 305,4,7.0,BC
2312113,5,CS 311,2,10.0,AA
2312113,5,CS 312,2,10.0,AA
2312113,5,CS 313,2,9.0,AB
2312113,5,CS 314,2,10.0,AA
2312114,5,CS 301,4,7.0,BC
2312114,5,CS 302,4,9.0,AB
2312114,5,CS 303,4,9.0,AB
2312114,5,CS 304,4,8.0,BB
2312114,5,CS 305,4,9.0,AB
2312114,5,CS 311,2,10.0,AA
2312114,5,CS 312,2,8.0,BB
2312114,5,CS 313,2,10.0,AA
2312114,5,CS 314,2,10.0,AA
2312115,5,CS 301,4,7.0,BC
2312115,5,CS 302,4,8.0,BB
2312115,5,CS 303,4,8.0,BB
2312115,5,CS 304,4,5.0,CD
2312115,5,CS 305,4,5.0,CD
2312115,5,CS 311,2,10.0,AA
2312115,5,CS 312,2,10.0,AA
2312115,5,CS 313,2,10.0,AA
2312115,5,CS 314,2,10.0,AA
2312116,5,CS 301,4,8.0,BB
2312116,5,CS 302,4,9.0,AB
2312116,5,CS 303,4,9.0,AB
2312116,5,CS 304,4,8.0,BB
2312116,5,CS 305,4,7.0,BC
2312116,5,CS 311,2,10.0,AA
2312116,5,CS 312,2,10.0,AA
2312116,5,CS 313,2,10.0,AA
2312116,5,CS 314,2,10.0,AA
2312117,5,CS 301,4,7.0,BC
2312117,5,CS 302,4,10.0,AA
2312117,5,CS 303,4,10.0,AA
2312117,5,CS 304,4,9.0,AB
2312117,5,CS 305,4,7.0,BC
2312117,5,CS 311,2,10.0,AA
2312117,5,CS 312,2,9.0,AB
2312117,5,CS 313,2,10.0,AA
2312117,5,CS 314,2,10.0,AA
2312118,5,CS 301,4,7.0,BC
2312118,5,CS 302,4,9.0,AB
2312118,5,CS 303,4,9.0,AB
2312118,5,CS 304,4,9.0,AB
2312118,5,CS 305,4,7.0,BC
2312118,5,CS 311,2,10.0,AA
2312118,5,CS 312,2,10.0,AA
2312118,5,CS 313,2,10.0,AA
2312118,5,CS 314,2,10.0,AA
2312119,5,CS 301,4,7.0,BC
2312119,5,CS 302,4,8.0,BB
2312119,5,CS 303,4,9.0,AB
2312119,5,CS 304,4,9.0,AB
2312119,5,CS 305,4,8.0,BB
2312119,5,CS 311,2,10.0,AA
2312119,5,CS 312,2,10.0,AA
2312119,5,CS 313,2,10.0,AA
2312119,5,CS 314,2,10.0,AA
2312120,5,CS 301,4,9.0,AB
2312120,5,CS 302,4,9.0,AB
2312120,5,CS 303,4,9.0,AB
2312120,5,CS 304,4,9.0,AB
2312120,5,CS 305,4,10.0,AA
2312120,5,CS 311,2,10.0,AA
2312120,5,CS 312,2,10.0,AA
2312120,5,CS 313,2,10.0,AA
2312120,5,CS 314,2,10.0,AA
2312121,5,CS 301,4,7.0,BC
2312121,5,CS 302,4,8.0,BB
2312121,5,CS 303,4,7.0,BC
2312121,5,CS 304,4,8.0,BB
2312121,5,CS 305,4,5.0,CD
2312121,5,CS 311,2,10.0,AA
2312121,5,CS 312,2,10.0,AA
2312121,5,CS 313,2,10.0,AA
2312121,5,CS 314,2,10.0,AA
2312122,5,CS 301,4,9.0,AB
2312122,5,CS 302,4,10.0,AA
2312122,5,CS 303,4,10.0,AA
2312122,5,CS 304,4,9.0,AB
2312122,5,CS 305,4,9.0,AB
2312122,5,CS 311,2,10.0,AA
2312122,5,CS 312,2,9.0,AB
2312122,5,CS 313,2,10.0,AA
2312122,5,CS 314,2,10.0,AA
2312123,5,CS 301,4,6.0,CC
2312123,5,CS 302,4,10.0,AA
2312123,5,CS 303,4,10.0,AA
2312123,5,CS 304,4,9.0,AB
2312123,5,CS 305,4,9.0,AB
2312123,5,CS 311,2,10.0,AA
2312123,5,CS 312,2,9.0,AB
2312123,5,CS 313,2,10.0,AA
2312123,5,CS 314,2,10.0,AA
2312124,5,CS 301,4,7.0,BC
2312124,5,CS 302,4,10.0,AA
2312124,5,CS 303,4,10.0,AA
2312124,5,CS 304,4,9.0,AB
2312124,5,CS 305,4,8.0,BB
2312124,5,CS 311,2,10.0,AA
2312124,5,CS 312,2,10.0,AA
2312124,5,CS 313,2,10.0,AA
2312124,5,CS 314,2,10.0,AA
2312125,5,CS 301,4,7.0,BC
2312125,5,CS 302,4,9.0,AB
2312125,5,CS 303,4,8.0,BB
2312125,5,CS 304,4,7.0,BC
2312125,5,CS 305,4,7.0,BC
2312125,5,CS 311,2,10.0,AA
2312125,5,CS 312,2,10.0,AA
2312125,5,CS 313,2,10.0,AA
2312125,5,CS 314,2,10.0,AA
2312126,5,CS 301,4,9.0,AB
2312126,5,CS 302,4,9.0,AB
2312126,5,CS 303,4,10.0,AA
2312126,5,CS 304,4,9.0,AB
2312126,5,CS 305,4,9.0,AB
2312126,5,CS 311,2,10.0,AA
2312126,5,CS 312,2,10.0,AA
2312126,5,CS 313,2,10.0,AA
2312126,5,CS 314,2,10.0,AA
2312127,5,CS 301,4,6.0,CC
2312127,5,CS 302,4,7.0,BC
2312127,5,CS 303,4,8.0,BB
2312127,5,CS 304,4,5.0,CD
2312127,5,CS 305,4,6.0,CC
2312127,5,CS 311,2,9.0,AB
2312127,5,CS 312,2,10.0,AA
2312127,5,CS 313,2,10.0,AA
2312127,5,CS 314,2,10.0,AA
2312128,5,CS 301,4,5.0,CD
2312128,5,CS 302,4,7.0,BC
2312128,5,CS 303,4,6.0,CC
2312128,5,CS 304,4,5.0,CD
2312128,5,CS 305,4,7.0,BC
2312128,5,CS 311,2,10.0,AA
2312128,5,CS 312,2,8.0,BB
2312128,5,CS 313,2,9.0,AB
2312128,5,CS 314,2,9.0,AB
2312129,5,CS 301,4,7.0,BC
2312129,5,CS 302,4,9.0,AB
2312129,5,CS 303,4,9.0,AB
2312129,5,CS 304,4,9.0,AB
2312129,5,CS 305,4,7.0,BC
2312129,5,CS 311,2,10.0,AA
2312129,5,CS 312,2,9.0,AB
2312129,5,CS 313,2,10.0,AA
2312129,5,CS 314,2,10.0,AA
2312130,5,CS 301,4,7.0,BC
2312130,5,CS 302,4,9.0,AB
2312130,5,CS 303,4,9.0,AB
2312130,5,CS 304,4,8.0,BB
2312130,5,CS 305,4,7.0,BC
2312130,5,CS 311,2,10.0,AA
2312130,5,CS 312,2,9.0,AB
2312130,5,CS 313,2,10.0,AA
2312130,5,CS 314,2,10.0,AA
2312131,5,CS 301,4,7.0,BC
2312131,5,CS 302,4,8.0,BB
2312131,5,CS 303,4,9.0,AB
2312131,5,CS 304,4,8.0,BB
2312131,5,CS 305,4,8.0,BB
2312131,5,CS 311,2,9.0,AB
2312131,5,CS 312,2,10.0,AA
2312131,5,CS 313,2,10.0,AA
2312131,5,CS 314,2,10.0,AA
2312132,5,CS 301,4,8.0,BB
2312132,5,CS 302,4,8.0,BB
2312132,5,CS 303,4,9.0,AB
2312132,5,CS 304,4,7.0,BC
2312132,5,CS 305,4,6.0,CC
2312132,5,CS 311,2,10.0,AA
2312132,5,CS 312,2,9.0,AB
2312132,5,CS 313,2,10.0,AA
2312132,5,CS 314,2,10.0,AA
2312133,5,CS 301,4,8.0,BB
2312133,5,CS 302,4,10.0,AA
2312133,5,CS 303,4,9.0,AB
2312133,5,CS 304,4,9.0,AB
2312133,5,CS 305,4,8.0,BB
2312133,5,CS 311,2,10.0,AA
2312133,5,CS 312,2,10.0,AA
2312133,5,CS 313,2,10.0,AA
2312133,5,CS 314,2,8.0,BB
2312134,5,CS 301,4,6.0,CC
2312134,5,CS 302,4,8.0,BB
2312134,5,CS 303,4,9.0,AB
2312134,5,CS 304,4,7.0,BC
2312134,5,CS 305,4,7.0,BC
2312134,5,CS 311,2,10.0,AA
2312134,5,CS 312,2,10.0,AA
2312134,5,CS 313,2,10.0,AA
2312134,5,CS 314,2,10.0,AA
2312135,5,CS 301,4,8.0,BB
