regn_no,semester,subject_code,credits,grade_point,grade
2313133,1,CE 102,3,6.0,CC
2313133,1,CH 101,4,6.0,CC
2313133,1,CH 111,2,9.0,AB
2313133,1,CS 101,4,7.0,BC
2313133,1,CS 111,2,9.0,AB
2313133,1,EC 101,4,5.0,CD
2313133,1,EC 111,2,7.0,BC
2313133,1,MA 101,4,5.0,CD
2313133,1,ME 111,2,8.0,BB
2313134,1,CE 102,3,6.0,CC
2313134,1,CH 101,4,5.0,CD
2313134,1,CH 111,2,8.0,BB
2313134,1,CS 101,4,4.0,DD
2313134,1,CS 111,2,7.0,BC
2313134,1,EC 101,4,0.0,F
2313134,1,EC 111,2,9.0,AB
2313134,1,MA 101,4,5.0,CD
2313134,1,ME 111,2,8.0,BB
2313135,1,CE 102,3,6.0,CC
2313135,1,CH 101,4,4.0,DD
2313135,1,CH 111,2,8.0,BB
2313135,1,CS 101,4,4.0,DD
2313135,1,CS 111,2,5.0,CD
2313135,1,EC 101,4,5.0,CD
2313135,1,EC 111,2,7.0,BC
2313135,1,MA 101,4,4.0,DD
2313135,1,ME 111,2,8.0,BB
2313136,1,CE 102,3,9.0,AB
2313136,1,CH 101,4,7.0,BC
2313136,1,CH 111,2,8.0,BB
2313136,1,CS 101,4,6.0,CC
2313136,1,CS 111,2,7.0,BC
2313136,1,EC 101,4,5.0,CD
2313136,1,EC 111,2,9.0,AB
2313136,1,MA 101,4,5.0,CD
2313136,1,ME 111,2,8.0,BB
2313137,1,CE 102,3,6.0,CC
2313137,1,CH 101,4,5.0,CD
2313137,1,CH 111,2,8.0,BB
2313137,1,CS 101,4,4.0,DD
2313137,1,CS 111,2,5.0,CD
2313137,1,EC 101,4,4.0,DD
2313137,1,EC 111,2,7.0,BC
2313137,1,MA 101,4,4.0,DD
2313137,1,ME 111,2,7.0,BC
2313138,1,CE 102,3,8.0,BB
2313138,1,CH 101,4,10.0,AA
2313138,1,CH 111,2,9.0,AB
2313138,1,CS 101,4,9.0,AB
2313138,1,CS 111,2,10.0,AA
2313138,1,EC 101,4,7.0,BC
2313138,1,EC 111,2,10.0,AA
2313138,1,MA 101,4,9.0,AB
2313138,1,ME 111,2,10.0,AA
2313139,1,CE 102,3,6.0,CC
2313139,1,CH 101,4,6.0,CC
2313139,1,CH 111,2,8.0,BB
2313139,1,CS 101,4,7.0,BC
2313139,1,CS 111,2,8.0,BB
2313139,1,EC 101,4,5.0,CD
2313139,1,EC 111,2,7.0,BC
2313139,1,MA 101,4,5.0,CD
2313139,1,ME 111,2,8.0,BB
2313140,1,CE 102,3,8.0,BB
2313140,1,CH 101,4,7.0,BC
2313140,1,CH 111,2,8.0,BB
2313140,1,CS 101,4,7.0,BC
2313140,1,CS 111,2,7.0,BC
2313140,1,EC 101,4,5.0,CD
2313140,1,EC 111,2,9.0,AB
2313140,1,MA 101,4,5.0,CD
2313140,1,ME 111,2,9.0,AB
2313141,1,CE 102,3,7.0,BC
2313141,1,CH 101,4,9.0,AB
2313141,1,CH 111,2,9.0,AB
2313141,1,CS 101,4,9.0,AB
2313141,1,CS 111,2,9.0,AB
2313141,1,EC 101,4,6.0,CC
2313141,1,EC 111,2,8.0,BB
2313141,1,MA 101,4,9.0,AB
2313141,1,ME 111,2,9.0,AB
2313142,1,CE 102,3,9.0,AB
2313142,1,CH 101,4,9.0,AB
2313142,1,CH 111,2,8.0,BB
2313142,1,CS 101,4,8.0,BB
2313142,1,CS 111,2,7.0,BC
2313142,1,EC 101,4,6.0,CC
2313142,1,EC 111,2,10.0,AA
2313142,1,MA 101,4,9.0,AB
2313142,1,ME 111,2,7.0,BC
2313143,1,CE 102,3,9.0,AB
2313143,1,CH 101,4,9.0,AB
2313143,1,CH 111,2,9.0,AB
2313143,1,CS 101,4,10.0,AA
2313143,1,CS 111,2,7.0,BC
2313143,1,EC 101,4,8.0,BB
2313143,1,EC 111,2,10.0,AA
2313143,1,MA 101,4,9.0,AB
2313143,1,ME 111,2,7.0,BC
2313144,1,CE 102,3,9.0,AB
2313144,1,CH 101,4,6.0,CC
2313144,1,CH 111,2,8.0,BB
2313144,1,CS 101,4,7.0,BC
2313144,1,CS 111,2,10.0,AA
2313144,1,EC 101,4,4.0,DD
2313144,1,EC 111,2,9.0,AB
2313144,1,MA 101,4,5.0,CD
2313144,1,ME 111,2,9.0,AB
2313145,1,CE 102,3,8.0,BB
2313145,1,CH 101,4,7.0,BC
2313145,1,CH 111,2,8.0,BB
2313145,1,CS 101,4,7.0,BC
2313145,1,CS 111,2,9.0,AB
2313145,1,EC 101,4,7.0,BC
2313145,1,EC 111,2,9.0,AB
2313145,1,MA 101,4,8.0,BB
2313145,1,ME 111,2,8.0,BB
2313146,1,CE 102,3,7.0,BC
2313146,1,CH 101,4,8.0,BB
2313146,1,CH 111,2,8.0,BB
2313146,1,CS 101,4,7.0,BC
2313146,1,CS 111,2,7.0,BC
2313146,1,EC 101,4,7.0,BC
2313146,1,EC 111,2,7.0,BC
2313146,1,MA 101,4,6.0,CC
2313146,1,ME 111,2,5.0,CD
2313147,1,CE 102,3,9.0,AB
2313147,1,CH 101,4,10.0,AA
2313147,1,CH 111,2,10.0,AA
2313147,1,CS 101,4,8.0,BB
2313147,1,CS 111,2,8.0,BB
2313147,1,EC 101,4,7.0,BC
2313147,1,EC 111,2,10.0,AA
2313147,1,MA 101,4,7.0,BC
2313147,1,ME 111,2,10.0,AA
2313148,1,CE 102,3,9.0,AB
2313148,1,CH 101,4,9.0,AB
2313148,1,CH 111,2,10.0,AA
2313148,1,CS 101,4,9.0,AB
2313148,1,CS 111,2,9.0,AB
2313148,1,EC 101,4,8.0,BB
2313148,1,EC 111,2,10.0,AA
2313148,1,MA 101,4,8.0,BB
2313148,1,ME 111,2,9.0,AB
2313149,1,CE 102,3,9.0,AB
2313149,1,CH 101,4,9.0,AB
2313149,1,CH 111,2,10.0,AA
2313149,1,CS 101,4,8.0,BB
2313149,1,CS 111,2,10.0,AA
2313149,1,EC 101,4,6.0,CC
2313149,1,EC 111,2,10.0,AA
2313149,1,MA 101,4,6.0,CC
2313149,1,ME 111,2,9.0,AB
2313150,1,CE 102,3,8.0,BB
2313150,1,CH 101,4,6.0,CC
2313150,1,CH 111,2,9.0,AB
2313150,1,CS 101,4,6.0,CC
2313150,1,CS 111,2,5.0,CD
2313150,1,EC 101,4,5.0,CD
2313150,1,EC 111,2,7.0,BC
2313150,1,MA 101,4,5.0,CD
2313150,1,ME 111,2,7.0,BC
2313151,1,CE 102,3,8.0,BB
2313151,1,CH 101,4,7.0,BC
2313151,1,CH 111,2,9.0,AB
2313151,1,CS 101,4,7.0,BC
2313151,1,CS 111,2,7.0,BC
2313151,1,EC 101,4,6.0,CC
2313151,1,EC 111,2,9.0,AB
2313151,1,MA 101,4,6.0,CC
2313151,1,ME 111,2,8.0,BB
2313152,1,CE 102,3,7.0,BC
2313152,1,CH 101,4,5.0,CD
2313152,1,CH 111,2,8.0,BB
2313152,1,CS 101,4,4.0,DD
2313152,1,CS 111,2,5.0,CD
2313152,1,EC 101,4,4.0,DD
2313152,1,EC 111,2,8.0,BB
2313152,1,MA 101,4,5.0,CD
2313152,1,ME 111,2,9.0,AB
2313153,1,CE 102,3,8.0,BB
2313153,1,CH 101,4,8.0,BB
2313153,1,CH 111,2,9.0,AB
2313153,1,CS 101,4,6.0,CC
2313153,1,CS 111,2,10.0,AA
2313153,1,EC 101,4,8.0,BB
2313153,1,EC 111,2,9.0,AB
2313153,1,MA 101,4,7.0,BC
2313153,1,ME 111,2,8.0,BB
2313154,1,CE 102,3,9.0,AB
2313154,1,CH 101,4,9.0,AB
2313154,1,CH 111,2,9.0,AB
2313154,1,CS 101,4,7.0,BC
2313154,1,CS 111,2,7.0,BC
2313154,1,EC 101,4,8.0,BB
2313154,1,EC 111,2,10.0,AA
2313154,1,MA 101,4,7.0,BC
2313154,1,ME 111,2,9.0,AB
2313155,1,CE 102,3,9.0,AB
2313155,1,CH 101,4,5.0,CD
2313155,1,CH 111,2,9.0,AB
2313155,1,CS 101,4,8.0,BB
2313155,1,CS 111,2,10.0,AA
2313155,1,EC 101,4,4.0,DD
2313155,1,EC 111,2,10.0,AA
2313155,1,MA 101,4,6.0,CC
2313155,1,ME 111,2,7.0,BC
2313156,1,CE 102,3,8.0,BB
2313156,1,CH 101,4,8.0,BB
2313156,1,CH 111,2,9.0,AB
2313156,1,CS 101,4,4.0,DD
2313156,1,CS 111,2,6.0,CC
2313156,1,EC 101,4,6.0,CC
2313156,1,EC 111,2,8.0,BB
2313156,1,MA 101,4,7.0,BC
2313156,1,ME 111,2,7.0,BC
2313157,1,CE 102,3,5.0,CD
2313157,1,CH 101,4,5.0,CD
2313157,1,CH 111,2,8.0,BB
2313157,1,CS 101,4,4.0,DD
2313157,1,CS 111,2,7.0,BC
2313157,1,EC 101,4,4.0,DD
2313157,1,EC 111,2,7.0,BC
2313157,1,MA 101,4,5.0,CD
2313157,1,ME 111,2,6.0,CC
2313158,1,CE 102,3,0.0,F
2313158,1,CH 101,4,0.0,F
2313158,1,CH 111,2,0.0,F
2313158,1,CS 101,4,4.0,DD
2313158,1,CS 111,2,0.0,F
2313158,1,EC 101,4,0.0,F
2313158,1,EC 111,2,5.0,CD
2313158,1,MA 101,4,0.0,F
2313158,1,ME 111,2,0.0,F
2313159,1,CE 102,3,7.0,BC
2313159,1,CH 101,4,7.0,BC
2313159,1,CH 111,2,8.0,BB
2313159,1,CS 101,4,7.0,BC
2313159,1,CS 111,2,9.0,AB
2313159,1,EC 101,4,7.0,BC
2313159,1,EC 111,2,9.0,AB
2313159,1,MA 101,4,8.0,BB
2313159,1,ME 111,2,8.0,BB
2313160,1,CE 102,3,7.0,BC
2313160,1,CH 101,4,6.0,CC
2313160,1,CH 111,2,8.0,BB
2313160,1,CS 101,4,8.0,BB
2313160,1,CS 111,2,9.0,AB
2313160,1,EC 101,4,7.0,BC
2313160,1,EC 111,2,7.0,BC
2313160,1,MA 101,4,7.0,BC
2313160,1,ME 111,2,8.0,BB
2313161,1,CE 102,3,8.0,BB
2313161,1,CH 101,4,5.0,CD
2313161,1,CH 111,2,8.0,BB
2313161,1,CS 101,4,5.0,CD
2313161,1,CS 111,2,0.0,F
2313161,1,EC 101,4,4.0,DD
2313161,1,EC 111,2,7.0,BC
2313161,1,MA 101,4,5.0,CD
2313161,1,ME 111,2,7.0,BC
2313162,1,CE 102,3,5.0,CD
2313162,1,CH 101,4,0.0,F
2313162,1,CH 111,2,8.0,BB
2313162,1,CS 101,4,4.0,DD
2313162,1,CS 111,2,5.0,CD
2313162,1,EC 101,4,0.0,F
2313162,1,EC 111,2,0.0,F
2313162,1,MA 101,4,0.0,F
2313162,1,ME 111,2,6.0,CC
2313163,1,CE 102,3,7.0,BC
2313163,1,CH 101,4,4.0,DD
2313163,1,CH 111,2,8.0,BB
2313163,1,CS 101,4,4.0,DD
2313163,1,CS 111,2,5.0,CD
2313163,1,EC 101,4,0.0,F
2313163,1,EC 111,2,5.0,CD
2313163,1,MA 101,4,0.0,F
2313163,1,ME 111,2,4.0,DD
2313164,1,CE 102,3,6.0,CC
2313164,1,CH 101,4,0.0,F
2313164,1,CH 111,2,8.0,BB
2313164,1,CS 101,4,4.0,DD
2313164,1,CS 111,2,6.0,CC
2313164,1,EC 101,4,0.0,F
2313164,1,EC 111,2,5.0,CD
2313164,1,MA 101,4,0.0,F
2313164,1,ME 111,2,4.0,DD
2114023,1,CE 102,3,7.0,BC
2114023,1,CH 101,4,7.0,BC
2114023,1,CH 111,2,9.0,AB
2114023,1,CS 101,4,6.0,CC
2114023,1,CS 111,2,9.0,AB
2114023,1,EC 101,4,7.0,BC
2114023,1,EC 111,2,9.0,AB
2114023,1,MA 101,4,5.0,CD
2114023,1,ME 111,2,0.0,F
2214086,1,CE 102,NA,,NA
2214086,1,CH 101,4,0.0,F
2214086,1,CH 111,NA,,NA
2214086,1,CS 101,4,0.0,F
2214086,1,CS 111,2,5.0,CD
2214086,1,EC 101,4,0.0,F
2214086,1,EC 111,2,0.0,F
2214086,1,MA 101,4,0.0,F
2214086,1,ME 111,NA,,NA
2314001,1,CE 102,3,9.0,AB
2314001,1,CH 101,4,7.0,BC
2314001,1,CH 111,2,10.0,AA
2314001,1,CS 101,4,8.0,BB
2314001,1,CS 111,2,10.0,AA
2314001,1,EC 101,4,7.0,BC
2314001,1,EC 111,2,10.0,AA
2314001,1,MA 101,4,7.0,BC
2314001,1,ME 111,2,8.0,BB
2314002,1,CE 102,3,8.0,BB
2314002,1,CH 101,4,7.0,BC
2314002,1,CH 111,2,8.0,BB
2314002,1,CS 101,4,6.0,CC
2314002,1,CS 111,2,9.0,AB
2314002,1,EC 101,4,0.0,F
2314002,1,EC 111,2,9.0,AB
2314002,1,MA 101,4,5.0,CD
2314002,1,ME 111,2,8.0,BB
2314003,1,CE 102,3,7.0,BC
2314003,1,CH 101,4,5.0,CD
2314003,1,CH 111,2,10.0,AA
2314003,1,CS 101,4,7.0,BC
2314003,1,CS 111,2,9.0,AB
2314003,1,EC 101,4,4.0,DD
2314003,1,EC 111,2,9.0,AB
2314003,1,MA 101,4,6.0,CC
2314003,1,ME 111,2,7.0,BC
2314004,1,CE 102,3,9.0,AB
2314004,1,CH 101,4,8.0,BB
2314004,1,CH 111,2,9.0,AB
2314004,1,CS 101,4,7.0,BC
2314004,1,CS 111,2,10.0,AA
2314004,1,EC 101,4,8.0,BB
2314004,1,EC 111,2,9.0,AB
2314004,1,MA 101,4,8.0,BB
2314004,1,ME 111,2,8.0,BB
2314005,1,CE 102,3,8.0,BB
2314005,1,CH 101,4,6.0,CC
2314005,1,CH 111,2,10.0,AA
2314005,1,CS 101,4,7.0,BC
2314005,1,CS 111,2,9.0,AB
2314005,1,EC 101,4,4.0,DD
2314005,1,EC 111,2,9.0,AB
2314005,1,MA 101,4,5.0,CD
2314005,1,ME 111,2,8.0,BB
2314006,1,CE 102,3,8.0,BB
2314006,1,CH 101,4,6.0,CC
2314006,1,CH 111,2,9.0,AB
2314006,1,CS 101,4,7.0,BC
2314006,1,CS 111,2,9.0,AB
2314006,1,EC 101,4,6.0,CC
2314006,1,EC 111,2,9.0,AB
2314006,1,MA 101,4,7.0,BC
2314006,1,ME 111,2,8.0,BB
2314007,1,CE 102,3,8.0,BB
2314007,1,CH 101,4,7.0,BC
2314007,1,CH 111,2,9.0,AB
2314007,1,CS 101,4,6.0,CC
2314007,1,CS 111,2,8.0,BB
2314007,1,EC 101,4,5.0,CD
2314007,1,EC 111,2,8.0,BB
2314007,1,MA 101,4,8.0,BB
2314007,1,ME 111,2,8.0,BB
2314008,1,CE 102,3,7.0,BC
2314008,1,CH 101,4,4.0,DD
2314008,1,CH 111,2,9.0,AB
2314008,1,CS 101,4,7.0,BC
2314008,1,CS 111,2,9.0,AB
2314008,1,EC 101,4,4.0,DD
2314008,1,EC 111,2,9.0,AB
2314008,1,MA 101,4,4.0,DD
2314008,1,ME 111,2,8.0,BB
2314009,1,CE 102,3,7.0,BC
2314009,1,CH 101,4,6.0,CC
2314009,1,CH 111,2,9.0,AB
2314009,1,CS 101,4,6.0,CC
2314009,1,CS 111,2,8.0,BB
2314009,1,EC 101,4,4.0,DD
2314009,1,EC 111,2,10.0,AA
2314009,1,MA 101,4,6.0,CC
2314009,1,ME 111,2,9.0,AB
2314010,1,CE 102,3,10.0,AA
2314010,1,CH 101,4,8.0,BB
2314010,1,CH 111,2,10.0,AA
2314010,1,CS 101,4,7.0,BC
2314010,1,CS 111,2,10.0,AA
2314010,1,EC 101,4,5.0,CD
2314010,1,EC 111,2,10.0,AA
2314010,1,MA 101,4,4.0,DD
2314010,1,ME 111,2,9.0,AB
2314011,1,CE 102,3,7.0,BC
2314011,1,CH 101,4,4.0,DD
2314011,1,CH 111,2,9.0,AB
2314011,1,CS 101,4,6.0,CC
2314011,1,CS 111,2,6.0,CC
2314011,1,EC 101,4,0.0,F
2314011,1,EC 111,2,8.0,BB
2314011,1,MA 101,4,0.0,F
2314011,1,ME 111,2,5.0,CD
2314012,1,CE 102,3,9.0,AB
2314012,1,CH 101,4,9.0,AB
2314012,1,CH 111,2,10.0,AA
2314012,1,CS 101,4,8.0,BB
2314012,1,CS 111,2,9.0,AB
2314012,1,EC 101,4,6.0,CC
2314012,1,EC 111,2,8.0,BB
2314012,1,MA 101,4,7.0,BC
2314012,1,ME 111,2,9.0,AB
2314013,1,CE 102,3,9.0,AB
2314013,1,CH 101,4,8.0,BB
2314013,1,CH 111,2,10.0,AA
2314013,1,CS 101,4,8.0,BB
2314013,1,CS 111,2,8.0,BB
2314013,1,EC 101,4,5.0,CD
2314013,1,EC 111,2,8.0,BB
2314013,1,MA 101,4,8.0,BB
2314013,1,ME 111,2,8.0,BB
2314014,1,CE 102,3,9.0,AB
2314014,1,CH 101,4,8.0,BB
2314014,1,CH 111,2,10.0,AA
2314014,1,CS 101,4,8.0,BB
2314014,1,CS 111,2,9.0,AB
2314014,1,EC 101,4,8.0,BB
2314014,1,EC 111,2,8.0,BB
2314014,1,MA 101,4,9.0,AB
2314014,1,ME 111,2,7.0,BC
2314015,1,CE 102,3,10.0,AA
2314015,1,CH 101,4,8.0,BB
2314015,1,CH 111,2,10.0,AA
2314015,1,CS 101,4,9.0,AB
2314015,1,CS 111,2,10.0,AA
2314015,1,EC 101,4,6.0,CC
2314015,1,EC 111,2,8.0,BB
2314015,1,MA 101,4,7.0,BC
2314015,1,ME 111,2,8.0,BB
2314016,1,CE 102,3,9.0,AB
2314016,1,CH 101,4,9.0,AB
2314016,1,CH 111,2,10.0,AA
2314016,1,CS 101,4,8.0,BB
2314016,1,CS 111,2,10.0,AA
2314016,1,EC 101,4,8.0,BB
2314016,1,EC 111,2,8.0,BB
2314016,1,MA 101,4,7.0,BC
2314016,1,ME 111,2,8.0,BB
2314017,1,CE 102,3,8.0,BB
2314017,1,CH 101,4,9.0,AB
2314017,1,CH 111,2,10.0,AA
2314017,1,CS 101,4,8.0,BB
2314017,1,CS 111,2,10.0,AA
2314017,1,EC 101,4,7.0,BC
2314017,1,EC 111,2,8.0,BB
2314017,1,MA 101,4,8.0,BB
2314017,1,ME 111,2,7.0,BC
2314018,1,CE 102,3,9.0,AB
2314018,1,CH 101,4,7.0,BC
2314018,1,CH 111,2,10.0,AA
2314018,1,CS 101,4,8.0,BB
2314018,1,CS 111,2,10.0,AA
2314018,1,EC 101,4,4.0,DD
2314018,1,EC 111,2,8.0,BB
2314018,1,MA 101,4,4.0,DD
2314018,1,ME 111,2,8.0,BB
2314019,1,CE 102,3,8.0,BB
2314019,1,CH 101,4,8.0,BB
2314019,1,CH 111,2,9.0,AB
2314019,1,CS 101,4,6.0,CC
2314019,1,CS 111,2,9.0,AB
2314019,1,EC 101,4,5.0,CD
2314019,1,EC 111,2,8.0,BB
2314019,1,MA 101,4,5.0,CD
2314019,1,ME 111,2,8.0,BB
2314020,1,CE 102,3,9.0,AB
2314020,1,CH 101,4,8.0,BB
2314020,1,CH 111,2,10.0,AA
2314020,1,CS 101,4,9.0,AB
2314020,1,CS 111,2,10.0,AA
2314020,1,EC 101,4,7.0,BC
2314020,1,EC 111,2,8.0,BB
2314020,1,MA 101,4,8.0,BB
2314020,1,ME 111,2,8.0,BB
2314021,1,CE 102,3,5.0,CD
2314021,1,CH 101,4,4.0,DD
2314021,1,CH 111,2,8.0,BB
2314021,1,CS 101,4,6.0,CC
2314021,1,CS 111,2,8.0,BB
2314021,1,EC 101,4,0.0,F
2314021,1,EC 111,2,8.0,BB
2314021,1,MA 101,4,0.0,F
2314021,1,ME 111,2,7.0,BC
2314022,1,CE 102,3,5.0,CD
2314022,1,CH 101,4,5.0,CD
2314022,1,CH 111,2,10.0,AA
2314022,1,CS 101,4,6.0,CC
2314022,1,CS 111,2,10.0,AA
2314022,1,EC 101,4,4.0,DD
2314022,1,EC 111,2,8.0,BB
2314022,1,MA 101,4,4.0,DD
2314022,1,ME 111,2,9.0,AB
2314023,1,CE 102,3,9.0,AB
2314023,1,CH 101,4,8.0,BB
2314023,1,CH 111,2,9.0,AB
2314023,1,CS 101,4,7.0,BC
2314023,1,CS 111,2,9.0,AB
2314023,1,EC 101,4,6.0,CC
2314023,1,EC 111,2,10.0,AA
2314023,1,MA 101,4,5.0,CD
2314023,1,ME 111,2,9.0,AB
2314024,1,CE 102,3,10.0,AA
2314024,1,CH 101,4,9.0,AB
2314024,1,CH 111,2,10.0,AA
2314024,1,CS 101,4,9.0,AB
2314024,1,CS 111,2,10.0,AA
2314024,1,EC 101,4,7.0,BC
2314024,1,EC 111,2,8.0,BB
2314024,1,MA 101,4,9.0,AB
2314024,1,ME 111,2,9.0,AB
2314025,1,CE 102,3,9.0,AB
2314025,1,CH 101,4,9.0,AB
2314025,1,CH 111,2,10.0,AA
2314025,1,CS 101,4,8.0,BB
2314025,1,CS 111,2,10.0,AA
2314025,1,EC 101,4,7.0,BC
2314025,1,EC 111,2,9.0,AB
2314025,1,MA 101,4,7.0,BC
2314025,1,ME 111,2,10.0,AA
2314026,1,CE 102,3,9.0,AB
2314026,1,CH 101,4,8.0,BB
2314026,1,CH 111,2,10.0,AA
2314026,1,CS 101,4,9.0,AB
2314026,1,CS 111,2,10.0,AA
2314026,1,EC 101,4,8.0,BB
2314026,1,EC 111,2,8.0,BB
2314026,1,MA 101,4,7.0,BC
2314026,1,ME 111,2,10.0,AA
2314027,1,CE 102,3,9.0,AB
2314027,1,CH 101,4,6.0,CC
2314027,1,CH 111,2,10.0,AA
2314027,1,CS 101,4,6.0,CC
2314027,1,CS 111,2,9.0,AB
2314027,1,EC 101,4,4.0,DD
2314027,1,EC 111,2,9.0,AB
2314027,1,MA 101,4,6.0,CC
2314027,1,ME 111,2,8.0,BB
2314028,1,CE 102,3,8.0,BB
2314028,1,CH 101,4,7.0,BC
2314028,1,CH 111,2,10.0,AA
2314028,1,CS 101,4,9.0,AB
2314028,1,CS 111,2,10.0,AA
2314028,1,EC 101,4,5.0,CD
2314028,1,EC 111,2,9.0,AB
2314028,1,MA 101,4,4.0,DD
2314028,1,ME 111,2,7.0,BC
2314029,1,CE 102,3,9.0,AB
2314029,1,CH 101,4,7.0,BC
2314029,1,CH 111,2,10.0,AA
2314029,1,CS 101,4,8.0,BB
2314029,1,CS 111,2,10.0,AA
2314029,1,EC 101,4,5.0,CD
2314029,1,EC 111,2,10.0,AA
2314029,1,MA 101,4,4.0,DD
2314029,1,ME 111,2,9.0,AB
2314030,1,CE 102,3,10.0,AA
2314030,1,CH 101,4,10.0,AA
2314030,1,CH 111,2,10.0,AA
2314030,1,CS 101,4,8.0,BB
2314030,1,CS 111,2,10.0,AA
2314030,1,EC 101,4,8.0,BB
2314030,1,EC 111,2,9.0,AB
2314030,1,MA 101,4,9.0,AB
2314030,1,ME 111,2,8.0,BB
2314031,1,CE 102,3,9.0,AB
2314031,1,CH 101,4,9.0,AB
2314031,1,CH 111,2,10.0,AA
2314031,1,CS 101,4,6.0,CC
2314031,1,CS 111,2,10.0,AA
2314031,1,EC 101,4,5.0,CD
2314031,1,EC 111,2,8.0,BB
2314031,1,MA 101,4,7.0,BC
2314031,1,ME 111,2,8.0,BB
2314032,1,CE 102,3,10.0,AA
2314032,1,CH 101,4,8.0,BB
2314032,1,CH 111,2,9.0,AB
2314032,1,CS 101,4,8.0,BB
2314032,1,CS 111,2,10.0,AA
2314032,1,EC 101,4,7.0,BC
2314032,1,EC 111,2,9.0,AB
2314032,1,MA 101,4,6.0,CC
2314032,1,ME 111,2,9.0,AB
2314033,1,CE 102,3,7.0,BC
2314033,1,CH 101,4,6.0,CC
2314033,1,CH 111,2,10.0,AA
2314033,1,CS 101,4,6.0,CC
2314033,1,CS 111,2,10.0,AA
2314033,1,EC 101,4,6.0,CC
2314033,1,EC 111,2,9.0,AB
2314033,1,MA 101,4,6.0,CC
2314033,1,ME 111,2,9.0,AB
2314034,1,CE 102,3,10.0,AA
2314034,1,CH 101,4,9.0,AB
2314034,1,CH 111,2,10.0,AA
2314034,1,CS 101,4,9.0,AB
2314034,1,CS 111,2,10.0,AA
2314034,1,EC 101,4,6.0,CC
2314034,1,EC 111,2,9.0,AB
2314034,1,MA 101,4,4.0,DD
2314034,1,ME 111,2,10.0,AA
2314035,1,CE 102,3,9.0,AB
2314035,1,CH 101,4,7.0,BC
2314035,1,CH 111,2,10.0,AA
2314035,1,CS 101,4,9.0,AB
2314035,1,CS 111,2,10.0,AA
2314035,1,EC 101,4,6.0,CC
2314035,1,EC 111,2,8.0,BB
2314035,1,MA 101,4,7.0,BC
2314035,1,ME 111,2,7.0,BC
2314036,1,CE 102,3,9.0,AB
2314036,1,CH 101,4,10.0,AA
2314036,1,CH 111,2,10.0,AA
2314036,1,CS 101,4,9.0,AB
2314036,1,CS 111,2,10.0,AA
2314036,1,EC 101,4,9.0,AB
2314036,1,EC 111,2,9.0,AB
2314036,1,MA 101,4,6.0,CC
2314036,1,ME 111,2,8.0,BB
2314037,1,CE 102,3,9.0,AB
2314037,1,CH 101,4,10.0,AA
2314037,1,CH 111,2,10.0,AA
2314037,1,CS 101,4,10.0,AA
2314037,1,CS 111,2,10.0,AA
2314037,1,EC 101,4,7.0,BC
2314037,1,EC 111,2,9.0,AB
2314037,1,MA 101,4,6.0,CC
2314037,1,ME 111,2,10.0,AA
2314038,1,CE 102,3,9.0,AB
2314038,1,CH 101,4,9.0,AB
2314038,1,CH 111,2,10.0,AA
2314038,1,CS 101,4,10.0,AA
2314038,1,CS 111,2,10.0,AA
2314038,1,EC 101,4,9.0,AB
2314038,1,EC 111,2,10.0,AA
2314038,1,MA 101,4,7.0,BC
2314038,1,ME 111,2,10.0,AA
2314039,1,CE 102,3,0.0,F
2314039,1,CH 101,4,0.0,F
2314039,1,CH 111,2,0.0,F
2314039,1,CS 101,4,0.0,F
2314039,1,CS 111,2,0.0,F
2314039,1,EC 101,4,0.0,F
2314039,1,EC 111,2,0.0,F
2314039,1,MA 101,4,0.0,F
2314039,1,ME 111,2,0.0,F
2314040,1,CE 102,3,9.0,AB
2314040,1,CH 101,4,7.0,BC
2314040,1,CH 111,2,10.0,AA
2314040,1,CS 101,4,7.0,BC
2314040,1,CS 111,2,10.0,AA
2314040,1,EC 101,4,6.0,CC
2314040,1,EC 111,2,9.0,AB
2314040,1,MA 101,4,4.0,DD
2314040,1,ME 111,2,8.0,BB
2314041,1,CE 102,3,8.0,BB
2314041,1,CH 101,4,8.0,BB
2314041,1,CH 111,2,10.0,AA
2314041,1,CS 101,4,9.0,AB
2314041,1,CS 111,2,10.0,AA
2314041,1,EC 101,4,6.0,CC
2314041,1,EC 111,2,8.0,BB
2314041,1,MA 101,4,6.0,CC
2314041,1,ME 111,2,7.0,BC
2314042,1,CE 102,3,7.0,BC
2314042,1,CH 101,4,5.0,CD
2314042,1,CH 111,2,10.0,AA
2314042,1,CS 101,4,6.0,CC
2314042,1,CS 111,2,8.0,BB
2314042,1,EC 101,4,0.0,F
2314042,1,EC 111,2,9.0,AB
2314042,1,MA 101,4,0.0,F
2314042,1,ME 111,2,8.0,BB
2314043,1,CE 102,3,9.0,AB
2314043,1,CH 101,4,6.0,CC
2314043,1,CH 111,2,9.0,AB
2314043,1,CS 101,4,8.0,BB
2314043,1,CS 111,2,10.0,AA
2314043,1,EC 101,4,5.0,CD
2314043,1,EC 111,2,8.0,BB
2314043,1,MA 101,4,5.0,CD
2314043,1,ME 111,2,8.0,BB
2314044,1,CE 102,3,9.0,AB
2314044,1,CH 101,4,10.0,AA
2314044,1,CH 111,2,10.0,AA
2314044,1,CS 101,4,9.0,AB
2314044,1,CS 111,2,10.0,AA
2314044,1,EC 101,4,8.0,BB
2314044,1,EC 111,2,9.0,AB
2314044,1,MA 101,4,8.0,BB
