regn_no,semester,subject_code,credits,grade_point,grade
2313148,2,PH 111,2,9.0,AB
2313149,2,CE 101,3,9.0,AB
2313149,2,EE 101,4,8.0,BB
2313149,2,EE 111,2,9.0,AB
2313149,2,HS 101,3,9.0,AB
2313149,2,HS 111,2,9.0,AB
2313149,2,MA 102,4,8.0,BB
2313149,2,ME 101,4,5.0,CD
2313149,2,PH 101,4,8.0,BB
2313149,2,PH 111,2,9.0,AB
2313150,2,CE 101,3,8.0,BB
2313150,2,EE 101,4,7.0,BC
2313150,2,EE 111,2,9.0,AB
2313150,2,HS 101,3,8.0,BB
2313150,2,HS 111,2,8.0,BB
2313150,2,MA 102,4,8.0,BB
2313150,2,ME 101,4,4.0,DD
2313150,2,PH 101,4,5.0,CD
2313150,2,PH 111,2,8.0,BB
2313151,2,CE 101,3,8.0,BB
2313151,2,EE 101,4,8.0,BB
2313151,2,EE 111,2,8.0,BB
2313151,2,HS 101,3,8.0,BB
2313151,2,HS 111,2,8.0,BB
2313151,2,MA 102,4,7.0,BC
2313151,2,ME 101,4,7.0,BC
2313151,2,PH 101,4,7.0,BC
2313151,2,PH 111,2,6.0,CC
2313152,2,CE 101,3,8.0,BB
2313152,2,EE 101,4,5.0,CD
2313152,2,EE 111,2,8.0,BB
2313152,2,HS 101,3,6.0,CC
2313152,2,HS 111,2,7.0,BC
2313152,2,MA 102,4,7.0,BC
2313152,2,ME 101,4,4.0,DD
2313152,2,PH 101,4,6.0,CC
2313152,2,PH 111,2,7.0,BC
2313153,2,CE 101,3,8.0,BB
2313153,2,EE 101,4,8.0,BB
2313153,2,EE 111,2,10.0,AA
2313153,2,HS 101,3,8.0,BB
2313153,2,HS 111,2,8.0,BB
2313153,2,MA 102,4,9.0,AB
2313153,2,ME 101,4,7.0,BC
2313153,2,PH 101,4,9.0,AB
2313153,2,PH 111,2,8.0,BB
2313154,2,CE 101,3,9.0,AB
2313154,2,EE 101,4,8.0,BB
2313154,2,EE 111,2,10.0,AA
2313154,2,HS 101,3,7.0,BC
2313154,2,HS 111,2,7.0,BC
2313154,2,MA 102,4,9.0,AB
2313154,2,ME 101,4,6.0,CC
2313154,2,PH 101,4,9.0,AB
2313154,2,PH 111,2,9.0,AB
2313155,2,CE 101,3,9.0,AB
2313155,2,EE 101,4,7.0,BC
2313155,2,EE 111,2,9.0,AB
2313155,2,HS 101,3,7.0,BC
2313155,2,HS 111,2,8.0,BB
2313155,2,MA 102,4,8.0,BB
2313155,2,ME 101,4,6.0,CC
2313155,2,PH 101,4,7.0,BC
2313155,2,PH 111,2,9.0,AB
2313156,2,CE 101,3,8.0,BB
2313156,2,EE 101,4,7.0,BC
2313156,2,EE 111,2,10.0,AA
2313156,2,HS 101,3,8.0,BB
2313156,2,HS 111,2,7.0,BC
2313156,2,MA 102,4,8.0,BB
2313156,2,ME 101,4,6.0,CC
2313156,2,PH 101,4,7.0,BC
2313156,2,PH 111,2,9.0,AB
2313157,2,CE 101,3,0.0,F
2313157,2,EE 101,4,5.0,CD
2313157,2,EE 111,2,8.0,BB
2313157,2,HS 101,3,7.0,BC
2313157,2,HS 111,2,6.0,CC
2313157,2,MA 102,4,6.0,CC
2313157,2,ME 101,4,4.0,DD
2313157,2,PH 101,4,6.0,CC
2313157,2,PH 111,2,0.0,F
2313159,2,CE 101,3,9.0,AB
2313159,2,EE 101,4,7.0,BC
2313159,2,EE 111,2,9.0,AB
2313159,2,HS 101,3,8.0,BB
2313159,2,HS 111,2,6.0,CC
2313159,2,MA 102,4,8.0,BB
2313159,2,ME 101,4,6.0,CC
2313159,2,PH 101,4,7.0,BC
2313159,2,PH 111,2,9.0,AB
2313160,2,CE 101,3,9.0,AB
2313160,2,EE 101,4,8.0,BB
2313160,2,EE 111,2,9.0,AB
2313160,2,HS 101,3,6.0,CC
2313160,2,HS 111,2,6.0,CC
2313160,2,MA 102,4,8.0,BB
2313160,2,ME 101,4,7.0,BC
2313160,2,PH 101,4,6.0,CC
2313160,2,PH 111,2,8.0,BB
2313161,2,CE 101,3,8.0,BB
2313161,2,EE 101,4,5.0,CD
2313161,2,EE 111,2,9.0,AB
2313161,2,HS 101,3,7.0,BC
2313161,2,HS 111,2,8.0,BB
2313161,2,MA 102,4,6.0,CC
2313161,2,ME 101,4,0.0,F
2313161,2,PH 101,4,6.0,CC
2313161,2,PH 111,2,7.0,BC
2313162,2,CE 101,3,4.0,DD
2313162,2,EE 101,4,0.0,F
2313162,2,EE 111,2,8.0,BB
2313162,2,HS 101,3,4.0,DD
2313162,2,HS 111,2,7.0,BC
2313162,2,MA 102,4,0.0,F
2313162,2,ME 101,4,0.0,F
2313162,2,PH 101,4,0.0,F
2313162,2,PH 111,2,5.0,CD
2313163,2,CE 101,3,5.0,CD
2313163,2,EE 101,4,0.0,F
2313163,2,EE 111,2,8.0,BB
2313163,2,HS 101,3,7.0,BC
2313163,2,HS 111,2,6.0,CC
2313163,2,MA 102,4,0.0,F
2313163,2,ME 101,4,0.0,F
2313163,2,PH 101,4,0.0,F
2313163,2,PH 111,2,5.0,CD
2313164,2,CE 101,3,7.0,BC
2313164,2,EE 101,4,4.0,DD
2313164,2,EE 111,2,9.0,AB
2313164,2,HS 101,3,6.0,CC
2313164,2,HS 111,2,6.0,CC
2313164,2,MA 102,4,4.0,DD
2313164,2,ME 101,4,0.0,F
2313164,2,PH 101,4,0.0,F
2313164,2,PH 111,2,5.0,CD
2214086,2,CE 101,NA,,NA
2214086,2,EE 101,4,0.0,F
2214086,2,EE 111,2,0.0,F
2214086,2,HS 101,NA,,NA
2214086,2,HS 111,NA,,NA
2214086,2,MA 102,4,0.0,F
2214086,2,ME 101,4,0.0,F
2214086,2,PH 101,4,0.0,F
2214086,2,PH 111,NA,,NA
2314001,2,CE 101,3,7.0,BC
2314001,2,EE 101,4,7.0,BC
2314001,2,EE 111,2,9.0,AB
2314001,2,HS 101,3,9.0,AB
2314001,2,HS 111,2,7.0,BC
2314001,2,MA 102,4,8.0,BB
2314001,2,ME 101,4,6.0,CC
2314001,2,PH 101,4,6.0,CC
2314001,2,PH 111,2,9.0,AB
2314002,2,CE 101,3,7.0,BC
2314002,2,EE 101,4,5.0,CD
2314002,2,EE 111,2,9.0,AB
2314002,2,HS 101,3,8.0,BB
2314002,2,HS 111,2,8.0,BB
2314002,2,MA 102,4,6.0,CC
2314002,2,ME 101,4,4.0,DD
2314002,2,PH 101,4,5.0,CD
2314002,2,PH 111,2,9.0,AB
2314003,2,CE 101,3,8.0,BB
2314003,2,EE 101,4,8.0,BB
2314003,2,EE 111,2,10.0,AA
2314003,2,HS 101,3,8.0,BB
2314003,2,HS 111,2,7.0,BC
2314003,2,MA 102,4,7.0,BC
2314003,2,ME 101,4,4.0,DD
2314003,2,PH 101,4,8.0,BB
2314003,2,PH 111,2,8.0,BB
2314004,2,CE 101,3,10.0,AA
2314004,2,EE 101,4,8.0,BB
2314004,2,EE 111,2,9.0,AB
2314004,2,HS 101,3,9.0,AB
2314004,2,HS 111,2,8.0,BB
2314004,2,MA 102,4,7.0,BC
2314004,2,ME 101,4,7.0,BC
2314004,2,PH 101,4,7.0,BC
2314004,2,PH 111,2,10.0,AA
2314005,2,CE 101,3,7.0,BC
2314005,2,EE 101,4,7.0,BC
2314005,2,EE 111,2,9.0,AB
2314005,2,HS 101,3,9.0,AB
2314005,2,HS 111,2,7.0,BC
2314005,2,MA 102,4,8.0,BB
2314005,2,ME 101,4,6.0,CC
2314005,2,PH 101,4,6.0,CC
2314005,2,PH 111,2,9.0,AB
2314006,2,CE 101,3,8.0,BB
2314006,2,EE 101,4,8.0,BB
2314006,2,EE 111,2,9.0,AB
2314006,2,HS 101,3,8.0,BB
2314006,2,HS 111,2,7.0,BC
2314006,2,MA 102,4,7.0,BC
2314006,2,ME 101,4,6.0,CC
2314006,2,PH 101,4,6.0,CC
2314006,2,PH 111,2,10.0,AA
2314007,2,CE 101,3,8.0,BB
2314007,2,EE 101,4,6.0,CC
2314007,2,EE 111,2,9.0,AB
2314007,2,HS 101,3,9.0,AB
2314007,2,HS 111,2,6.0,CC
2314007,2,MA 102,4,7.0,BC
2314007,2,ME 101,4,5.0,CD
2314007,2,PH 101,4,5.0,CD
2314007,2,PH 111,2,7.0,BC
2314008,2,CE 101,3,8.0,BB
2314008,2,EE 101,4,5.0,CD
2314008,2,EE 111,2,9.0,AB
2314008,2,HS 101,3,6.0,CC
2314008,2,HS 111,2,9.0,AB
2314008,2,MA 102,4,4.0,DD
2314008,2,ME 101,4,4.0,DD
2314008,2,PH 101,4,6.0,CC
2314008,2,PH 111,2,9.0,AB
2314009,2,CE 101,3,8.0,BB
2314009,2,EE 101,4,5.0,CD
2314009,2,EE 111,2,9.0,AB
2314009,2,HS 101,3,6.0,CC
2314009,2,HS 111,2,7.0,BC
2314009,2,MA 102,4,5.0,CD
2314009,2,ME 101,4,5.0,CD
2314009,2,PH 101,4,6.0,CC
2314009,2,PH 111,2,8.0,BB
2314010,2,CE 101,3,9.0,AB
2314010,2,EE 101,4,8.0,BB
2314010,2,EE 111,2,9.0,AB
2314010,2,HS 101,3,9.0,AB
2314010,2,HS 111,2,7.0,BC
2314010,2,MA 102,4,7.0,BC
2314010,2,ME 101,4,5.0,CD
2314010,2,PH 101,4,8.0,BB
2314010,2,PH 111,2,10.0,AA
2314011,2,CE 101,3,6.0,CC
2314011,2,EE 101,4,0.0,F
2314011,2,EE 111,2,7.0,BC
2314011,2,HS 101,3,7.0,BC
2314011,2,HS 111,2,8.0,BB
2314011,2,MA 102,4,4.0,DD
2314011,2,ME 101,4,0.0,F
2314011,2,PH 101,4,0.0,F
2314011,2,PH 111,2,5.0,CD
2314012,2,CE 101,3,9.0,AB
2314012,2,EE 101,4,9.0,AB
2314012,2,EE 111,2,9.0,AB
2314012,2,HS 101,3,10.0,AA
2314012,2,HS 111,2,9.0,AB
2314012,2,MA 102,4,8.0,BB
2314012,2,ME 101,4,6.0,CC
2314012,2,PH 101,4,9.0,AB
2314012,2,PH 111,2,9.0,AB
2314013,2,CE 101,3,8.0,BB
2314013,2,EE 101,4,8.0,BB
2314013,2,EE 111,2,9.0,AB
2314013,2,HS 101,3,8.0,BB
2314013,2,HS 111,2,9.0,AB
2314013,2,MA 102,4,8.0,BB
2314013,2,ME 101,4,7.0,BC
2314013,2,PH 101,4,8.0,BB
2314013,2,PH 111,2,9.0,AB
2314014,2,CE 101,3,9.0,AB
2314014,2,EE 101,4,9.0,AB
2314014,2,EE 111,2,9.0,AB
2314014,2,HS 101,3,9.0,AB
2314014,2,HS 111,2,10.0,AA
2314014,2,MA 102,4,10.0,AA
2314014,2,ME 101,4,7.0,BC
2314014,2,PH 101,4,8.0,BB
2314014,2,PH 111,2,10.0,AA
2314015,2,CE 101,3,7.0,BC
2314015,2,EE 101,4,8.0,BB
2314015,2,EE 111,2,9.0,AB
2314015,2,HS 101,3,9.0,AB
2314015,2,HS 111,2,9.0,AB
2314015,2,MA 102,4,9.0,AB
2314015,2,ME 101,4,5.0,CD
2314015,2,PH 101,4,8.0,BB
2314015,2,PH 111,2,9.0,AB
2314016,2,CE 101,3,7.0,BC
2314016,2,EE 101,4,8.0,BB
2314016,2,EE 111,2,9.0,AB
2314016,2,HS 101,3,10.0,AA
2314016,2,HS 111,2,9.0,AB
2314016,2,MA 102,4,10.0,AA
2314016,2,ME 101,4,7.0,BC
2314016,2,PH 101,4,9.0,AB
2314016,2,PH 111,2,9.0,AB
2314017,2,CE 101,3,10.0,AA
2314017,2,EE 101,4,8.0,BB
2314017,2,EE 111,2,9.0,AB
2314017,2,HS 101,3,9.0,AB
2314017,2,HS 111,2,9.0,AB
2314017,2,MA 102,4,9.0,AB
2314017,2,ME 101,4,6.0,CC
2314017,2,PH 101,4,9.0,AB
2314017,2,PH 111,2,10.0,AA
2314018,2,CE 101,3,10.0,AA
2314018,2,EE 101,4,7.0,BC
2314018,2,EE 111,2,9.0,AB
2314018,2,HS 101,3,9.0,AB
2314018,2,HS 111,2,8.0,BB
2314018,2,MA 102,4,8.0,BB
2314018,2,ME 101,4,4.0,DD
2314018,2,PH 101,4,5.0,CD
2314018,2,PH 111,2,9.0,AB
2314019,2,CE 101,3,8.0,BB
2314019,2,EE 101,4,7.0,BC
2314019,2,EE 111,2,9.0,AB
2314019,2,HS 101,3,9.0,AB
2314019,2,HS 111,2,9.0,AB
2314019,2,MA 102,4,7.0,BC
2314019,2,ME 101,4,5.0,CD
2314019,2,PH 101,4,5.0,CD
2314019,2,PH 111,2,8.0,BB
2314020,2,CE 101,3,8.0,BB
2314020,2,EE 101,4,8.0,BB
2314020,2,EE 111,2,9.0,AB
2314020,2,HS 101,3,9.0,AB
2314020,2,HS 111,2,10.0,AA
2314020,2,MA 102,4,9.0,AB
2314020,2,ME 101,4,7.0,BC
2314020,2,PH 101,4,8.0,BB
2314020,2,PH 111,2,10.0,AA
2314021,2,CE 101,3,5.0,CD
2314021,2,EE 101,4,0.0,F
2314021,2,EE 111,2,9.0,AB
2314021,2,HS 101,3,6.0,CC
2314021,2,HS 111,2,8.0,BB
2314021,2,MA 102,4,0.0,F
2314021,2,ME 101,4,0.0,F
2314021,2,PH 101,4,0.0,F
2314021,2,PH 111,2,6.0,CC
2314022,2,CE 101,3,5.0,CD
2314022,2,EE 101,4,6.0,CC
2314022,2,EE 111,2,9.0,AB
2314022,2,HS 101,3,6.0,CC
2314022,2,HS 111,2,8.0,BB
2314022,2,MA 102,4,7.0,BC
2314022,2,ME 101,4,4.0,DD
2314022,2,PH 101,4,6.0,CC
2314022,2,PH 111,2,8.0,BB
2314023,2,CE 101,3,8.0,BB
2314023,2,EE 101,4,8.0,BB
2314023,2,EE 111,2,9.0,AB
2314023,2,HS 101,3,10.0,AA
2314023,2,HS 111,2,8.0,BB
2314023,2,MA 102,4,7.0,BC
2314023,2,ME 101,4,5.0,CD
2314023,2,PH 101,4,5.0,CD
2314023,2,PH 111,2,9.0,AB
2314024,2,CE 101,3,9.0,AB
2314024,2,EE 101,4,8.0,BB
2314024,2,EE 111,2,9.0,AB
2314024,2,HS 101,3,8.0,BB
2314024,2,HS 111,2,8.0,BB
2314024,2,MA 102,4,9.0,AB
2314024,2,ME 101,4,7.0,BC
2314024,2,PH 101,4,9.0,AB
2314024,2,PH 111,2,9.0,AB
2314025,2,CE 101,3,8.0,BB
2314025,2,EE 101,4,8.0,BB
2314025,2,EE 111,2,9.0,AB
2314025,2,HS 101,3,9.0,AB
2314025,2,HS 111,2,8.0,BB
2314025,2,MA 102,4,6.0,CC
2314025,2,ME 101,4,5.0,CD
2314025,2,PH 101,4,7.0,BC
2314025,2,PH 111,2,9.0,AB
2314026,2,CE 101,3,9.0,AB
2314026,2,EE 101,4,9.0,AB
2314026,2,EE 111,2,10.0,AA
2314026,2,HS 101,3,9.0,AB
2314026,2,HS 111,2,8.0,BB
2314026,2,MA 102,4,10.0,AA
2314026,2,ME 101,4,7.0,BC
2314026,2,PH 101,4,9.0,AB
2314026,2,PH 111,2,10.0,AA
2314027,2,CE 101,3,7.0,BC
2314027,2,EE 101,4,7.0,BC
2314027,2,EE 111,2,9.0,AB
2314027,2,HS 101,3,8.0,BB
2314027,2,HS 111,2,8.0,BB
2314027,2,MA 102,4,7.0,BC
2314027,2,ME 101,4,6.0,CC
2314027,2,PH 101,4,7.0,BC
2314027,2,PH 111,2,10.0,AA
2314028,2,CE 101,3,7.0,BC
2314028,2,EE 101,4,7.0,BC
2314028,2,EE 111,2,8.0,BB
2314028,2,HS 101,3,8.0,BB
2314028,2,HS 111,2,9.0,AB
2314028,2,MA 102,4,7.0,BC
2314028,2,ME 101,4,4.0,DD
2314028,2,PH 101,4,5.0,CD
2314028,2,PH 111,2,8.0,BB
2314029,2,CE 101,3,7.0,BC
2314029,2,EE 101,4,5.0,CD
2314029,2,EE 111,2,9.0,AB
2314029,2,HS 101,3,8.0,BB
2314029,2,HS 111,2,9.0,AB
2314029,2,MA 102,4,6.0,CC
2314029,2,ME 101,4,4.0,DD
2314029,2,PH 101,4,5.0,CD
2314029,2,PH 111,2,9.0,AB
2314030,2,CE 101,3,7.0,BC
2314030,2,EE 101,4,9.0,AB
2314030,2,EE 111,2,9.0,AB
2314030,2,HS 101,3,8.0,BB
2314030,2,HS 111,2,10.0,AA
2314030,2,MA 102,4,10.0,AA
2314030,2,ME 101,4,5.0,CD
2314030,2,PH 101,4,8.0,BB
2314030,2,PH 111,2,9.0,AB
2314031,2,CE 101,3,6.0,CC
2314031,2,EE 101,4,7.0,BC
2314031,2,EE 111,2,9.0,AB
2314031,2,HS 101,3,7.0,BC
2314031,2,HS 111,2,8.0,BB
2314031,2,MA 102,4,9.0,AB
2314031,2,ME 101,4,0.0,F
2314031,2,PH 101,4,7.0,BC
2314031,2,PH 111,2,9.0,AB
2314032,2,CE 101,3,7.0,BC
2314032,2,EE 101,4,8.0,BB
2314032,2,EE 111,2,9.0,AB
2314032,2,HS 101,3,9.0,AB
2314032,2,HS 111,2,8.0,BB
2314032,2,MA 102,4,8.0,BB
2314032,2,ME 101,4,6.0,CC
2314032,2,PH 101,4,8.0,BB
2314032,2,PH 111,2,10.0,AA
2314033,2,CE 101,3,6.0,CC
2314033,2,EE 101,4,5.0,CD
2314033,2,EE 111,2,9.0,AB
2314033,2,HS 101,3,5.0,CD
2314033,2,HS 111,2,8.0,BB
2314033,2,MA 102,4,6.0,CC
2314033,2,ME 101,4,5.0,CD
2314033,2,PH 101,4,5.0,CD
2314033,2,PH 111,2,9.0,AB
2314034,2,CE 101,3,8.0,BB
2314034,2,EE 101,4,7.0,BC
2314034,2,EE 111,2,9.0,AB
2314034,2,HS 101,3,9.0,AB
2314034,2,HS 111,2,8.0,BB
2314034,2,MA 102,4,7.0,BC
2314034,2,ME 101,4,5.0,CD
2314034,2,PH 101,4,6.0,CC
2314034,2,PH 111,2,10.0,AA
2314035,2,CE 101,3,8.0,BB
2314035,2,EE 101,4,9.0,AB
2314035,2,EE 111,2,9.0,AB
2314035,2,HS 101,3,9.0,AB
2314035,2,HS 111,2,8.0,BB
2314035,2,MA 102,4,8.0,BB
2314035,2,ME 101,4,5.0,CD
2314035,2,PH 101,4,8.0,BB
2314035,2,PH 111,2,9.0,AB
2314036,2,CE 101,3,7.0,BC
2314036,2,EE 101,4,9.0,AB
2314036,2,EE 111,2,9.0,AB
2314036,2,HS 101,3,8.0,BB
2314036,2,HS 111,2,8.0,BB
2314036,2,MA 102,4,9.0,AB
2314036,2,ME 101,4,5.0,CD
2314036,2,PH 101,4,9.0,AB
2314036,2,PH 111,2,10.0,AA
2314037,2,CE 101,3,7.0,BC
2314037,2,EE 101,4,10.0,AA
2314037,2,EE 111,2,9.0,AB
2314037,2,HS 101,3,8.0,BB
2314037,2,HS 111,2,8.0,BB
2314037,2,MA 102,4,8.0,BB
2314037,2,ME 101,4,5.0,CD
2314037,2,PH 101,4,9.0,AB
2314037,2,PH 111,2,10.0,AA
2314038,2,CE 101,3,7.0,BC
2314038,2,EE 101,4,7.0,BC
2314038,2,EE 111,2,9.0,AB
2314038,2,HS 101,3,8.0,BB
2314038,2,HS 111,2,8.0,BB
2314038,2,MA 102,4,7.0,BC
2314038,2,ME 101,4,5.0,CD
2314038,2,PH 101,4,7.0,BC
2314038,2,PH 111,2,10.0,AA
2314040,2,CE 101,3,7.0,BC
2314040,2,EE 101,4,7.0,BC
2314040,2,EE 111,2,9.0,AB
2314040,2,HS 101,3,7.0,BC
2314040,2,HS 111,2,9.0,AB
2314040,2,MA 102,4,8.0,BB
2314040,2,ME 101,4,6.0,CC
2314040,2,PH 101,4,7.0,BC
2314040,2,PH 111,2,9.0,AB
2314041,2,CE 101,3,7.0,BC
2314041,2,EE 101,4,7.0,BC
2314041,2,EE 111,2,9.0,AB
2314041,2,HS 101,3,8.0,BB
2314041,2,HS 111,2,9.0,AB
2314041,2,MA 102,4,7.0,BC
2314041,2,ME 101,4,6.0,CC
2314041,2,PH 101,4,6.0,CC
2314041,2,PH 111,2,10.0,AA
2314042,2,CE 101,3,6.0,CC
2314042,2,EE 101,4,4.0,DD
2314042,2,EE 111,2,9.0,AB
2314042,2,HS 101,3,8.0,BB
2314042,2,HS 111,2,9.0,AB
2314042,2,MA 102,4,5.0,CD
2314042,2,ME 101,4,4.0,DD
2314042,2,PH 101,4,4.0,DD
2314042,2,PH 111,2,8.0,BB
2314043,2,CE 101,3,6.0,CC
2314043,2,EE 101,4,7.0,BC
2314043,2,EE 111,2,9.0,AB
2314043,2,HS 101,3,7.0,BC
2314043,2,HS 111,2,9.0,AB
2314043,2,MA 102,4,7.0,BC
2314043,2,ME 101,4,5.0,CD
2314043,2,PH 101,4,4.0,DD
2314043,2,PH 111,2,7.0,BC
2314044,2,CE 101,3,9.0,AB
2314044,2,EE 101,4,9.0,AB
2314044,2,EE 111,2,9.0,AB
2314044,2,HS 101,3,9.0,AB
2314044,2,HS 111,2,9.0,AB
2314044,2,MA 102,4,8.0,BB
2314044,2,ME 101,4,7.0,BC
2314044,2,PH 101,4,8.0,BB
2314044,2,PH 111,2,9.0,AB
2314045,2,CE 101,3,9.0,AB
2314045,2,EE 101,4,7.0,BC
2314045,2,EE 111,2,9.0,AB
2314045,2,HS 101,3,9.0,AB
2314045,2,HS 111,2,9.0,AB
2314045,2,MA 102,4,8.0,BB
2314045,2,ME 101,4,5.0,CD
2314045,2,PH 101,4,6.0,CC
2314045,2,PH 111,2,10.0,AA
2314046,2,CE 101,3,6.0,CC
2314046,2,EE 101,4,8.0,BB
2314046,2,EE 111,2,9.0,AB
2314046,2,HS 101,3,6.0,CC
2314046,2,HS 111,2,9.0,AB
2314046,2,MA 102,4,8.0,BB
2314046,2,ME 101,4,5.0,CD
2314046,2,PH 101,4,6.0,CC
2314046,2,PH 111,2,9.0,AB
2314047,2,CE 101,3,7.0,BC
2314047,2,EE 101,4,7.0,BC
2314047,2,EE 111,2,9.0,AB
2314047,2,HS 101,3,9.0,AB
2314047,2,HS 111,2,8.0,BB
2314047,2,MA 102,4,8.0,BB
2314047,2,ME 101,4,7.0,BC
2314047,2,PH 101,4,6.0,CC
2314047,2,PH 111,2,10.0,AA
2314048,2,CE 101,3,6.0,CC
2314048,2,EE 101,4,7.0,BC
2314048,2,EE 111,2,10.0,AA
2314048,2,HS 101,3,9.0,AB
2314048,2,HS 111,2,8.0,BB
2314048,2,MA 102,4,10.0,AA
2314048,2,ME 101,4,7.0,BC
2314048,2,PH 101,4,7.0,BC
2314048,2,PH 111,2,9.0,AB
2314049,2,CE 101,3,6.0,CC
2314049,2,EE 101,4,8.0,BB
2314049,2,EE 111,2,9.0,AB
2314049,2,HS 101,3,8.0,BB
2314049,2,HS 111,2,8.0,BB
2314049,2,MA 102,4,7.0,BC
2314049,2,ME 101,4,7.0,BC
2314049,2,PH 101,4,7.0,BC
2314049,2,PH 111,2,9.0,AB
2314050,2,CE 101,3,6.0,CC
2314050,2,EE 101,4,8.0,BB
2314050,2,EE 111,2,9.0,AB
2314050,2,HS 101,3,9.0,AB
2314050,2,HS 111,2,9.0,AB
2314050,2,MA 102,4,10.0,AA
2314050,2,ME 101,4,0.0,F
2314050,2,PH 101,4,7.0,BC
2314050,2,PH 111,2,9.0,AB
2314051,2,CE 101,3,7.0,BC
2314051,2,EE 101,4,9.0,AB
2314051,2,EE 111,2,9.0,AB
2314051,2,HS 101,3,9.0,AB
2314051,2,HS 111,2,9.0,AB
2314051,2,MA 102,4,8.0,BB
2314051,2,ME 101,4,6.0,CC
2314051,2,PH 101,4,7.0,BC
2314051,2,PH 111,2,9.0,AB
2314052,2,CE 101,3,8.0,BB
2314052,2,EE 101,4,7.0,BC
2314052,2,EE 111,2,9.0,AB
2314052,2,HS 101,3,8.0,BB
2314052,2,HS 111,2,8.0,BB
2314052,2,MA 102,4,8.0,BB
2314052,2,ME 101,4,4.0,DD
2314052,2,PH 101,4,7.0,BC
2314052,2,PH 111,2,9.0,AB
2314054,2,CE 101,3,8.0,BB
2314054,2,EE 101,4,8.0,BB
2314054,2,EE 111,2,9.0,AB
2314054,2,HS 101,3,9.0,AB
2314054,2,HS 111,2,9.0,AB
2314054,2,MA 102,4,8.0,BB
2314054,2,ME 101,4,7.0,BC
2314054,2,PH 101,4,9.0,AB
2314054,2,PH 111,2,9.0,AB
2314055,2,CE 101,3,7.0,BC
2314055,2,EE 101,4,7.0,BC
2314055,2,EE 111,2,9.0,AB
2314055,2,HS 101,3,9.0,AB
2314055,2,HS 111,2,9.0,AB
2314055,2,MA 102,4,8.0,BB
2314055,2,ME 101,4,5.0,CD
2314055,2,PH 101,4,9.0,AB
2314055,2,PH 111,2,10.0,AA
2314056,2,CE 101,3,9.0,AB
2314056,2,EE 101,4,7.0,BC
2314056,2,EE 111,2,9.0,AB
2314056,2,HS 101,3,8.0,BB
2314056,2,HS 111,2,8.0,BB
2314056,2,MA 102,4,7.0,BC
2314056,2,ME 101,4,6.0,CC
2314056,2,PH 101,4,7.0,BC
2314056,2,PH 111,2,9.0,AB
2314057,2,CE 101,3,8.0,BB
2314057,2,EE 101,4,6.0,CC
2314057,2,EE 111,2,10.0,AA
2314057,2,HS 101,3,8.0,BB
2314057,2,HS 111,2,7.0,BC
2314057,2,MA 102,4,6.0,CC
2314057,2,ME 101,4,5.0,CD
2314057,2,PH 101,4,7.0,BC
2314057,2,PH 111,2,9.0,AB
2314058,2,CE 101,3,6.0,CC
2314058,2,EE 101,4,9.0,AB
2314058,2,EE 111,2,10.0,AA
2314058,2,HS 101,3,8.0,BB
2314058,2,HS 111,2,7.0,BC
2314058,2,MA 102,4,10.0,AA
2314058,2,ME 101,4,7.0,BC
2314058,2,PH 101,4,8.0,BB
2314058,2,PH 111,2,8.0,BB
2314059,2,CE 101,3,8.0,BB
2314059,2,EE 101,4,8.0,BB
2314059,2,EE 111,2,10.0,AA
2314059,2,HS 101,3,10.0,AA
2314059,2,HS 111,2,7.0,BC
2314059,2,MA 102,4,10.0,AA
2314059,2,ME 101,4,6.0,CC
2314059,2,PH 101,4,7.0,BC
2314059,2,PH 111,2,9.0,AB
2314060,2,CE 101,3,8.0,BB
2314060,2,EE 101,4,8.0,BB
2314060,2,EE 111,2,9.0,AB
2314060,2,HS 101,3,9.0,AB
2314060,2,HS 111,2,7.0,BC
2314060,2,MA 102,4,8.0,BB
2314060,2,ME 101,4,6.0,CC
2314060,2,PH 101,4,9.0,AB
2314060,2,PH 111,2,9.0,AB
2314061,2,CE 101,3,7.0,BC
2314061,2,EE 101,4,6.0,CC
2314061,2,EE 111,2,9.0,AB
2314061,2,HS 101,3,8.0,BB
2314061,2,HS 111,2,9.0,AB
2314061,2,MA 102,4,7.0,BC
2314061,2,ME 101,4,4.0,DD
2314061,2,PH 101,4,6.0,CC
2314061,2,PH 111,2,9.0,AB
2314062,2,CE 101,3,9.0,AB
2314062,2,EE 101,4,9.0,AB
2314062,2,EE 111,2,10.0,AA
2314062,2,HS 101,3,10.0,AA
2314062,2,HS 111,2,9.0,AB
2314062,2,MA 102,4,10.0,AA
2314062,2,ME 101,4,9.0,AB
2314062,2,PH 101,4,9.0,AB
2314062,2,PH 111,2,10.0,AA
2314063,2,CE 101,3,9.0,AB
2314063,2,EE 101,4,9.0,AB
2314063,2,EE 111,2,9.0,AB
2314063,2,HS 101,3,9.0,AB
2314063,2,HS 111,2,10.0,AA
2314063,2,MA 102,4,7.0,BC
2314063,2,ME 101,4,6.0,CC
2314063,2,PH 101,4,7.0,BC
2314063,2,PH 111,2,10.0,AA
2314064,2,CE 101,3,9.0,AB
2314064,2,EE 101,4,10.0,AA
2314064,2,EE 111,2,9.0,AB
2314064,2,HS 101,3,10.0,AA
2314064,2,HS 111,2,9.0,AB
2314064,2,MA 102,4,9.0,AB
